percent_hf,hf_se,percent_hf_unw,hf_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.507144,0.0112,0.498495,0.011199,1994.0,Hungary,HUN,HUN,20200521
0.525034,0.006585,0.526087,0.006586,5750.0,India,IND,IND,20200521
0.645466,0.00644,0.654622,0.006479,5452.0,Indonesia,IDN,IDN,20200521
0.563175,0.020488,0.62724,0.021016,558.0,Iraq,IRQ,IRQ,20200521
0.301546,0.015418,0.319126,0.01518,915.0,Ireland,IRL,IRL,20200521
0.454954,0.015425,0.454458,0.015426,1043.0,Israel,ISR,ISR,20200521
0.430833,0.006548,0.458564,0.006507,5792.0,Italy,ITA,ITA,20200521
0.376459,0.00519,0.384107,0.00517,8784.0,Japan,JPN,JPN,20200521
0.620713,0.015622,0.653391,0.015928,929.0,Jordan,JOR,JOR,20200521
0.574316,0.025894,0.592798,0.02606,361.0,Kazakhstan,KAZ,KAZ,20200521
0.75512,0.014181,0.786141,0.014872,837.0,Kenya,KEN,KEN,20200521
0.593799,0.029344,0.594306,0.02935,281.0,Kuwait,KWT,KWT,20200521
0.704172,0.040224,0.686567,0.039576,134.0,Kyrgyzstan,KGZ,KGZ,20200521
0.715621,0.028823,0.72314,0.029059,242.0,Lebanon,LBN,LBN,20200521
0.44808,0.022015,0.463035,0.021956,514.0,Libya,LBY,LBY,20200521
0.546879,0.012076,0.564315,0.012123,1687.0,Malaysia,MYS,MYS,20200521
0.699143,0.004017,0.705521,0.004042,12877.0,Mexico,MEX,MEX,20200521
0.676211,0.028334,0.716535,0.029418,254.0,Moldova,MDA,MDA,20200521
0.521831,0.01688,0.489749,0.016868,878.0,Morocco,MAR,MAR,20200521
0.740802,0.035249,0.761905,0.036265,147.0,Mozambique,MOZ,MOZ,20200521
0.456282,0.0215,0.480591,0.021434,541.0,Myanmar,MMR,MMR,20200521
0.693944,0.018301,0.669184,0.017925,662.0,Nepal,NPL,NPL,20200521
0.152141,0.008226,0.157223,0.008117,1959.0,Netherlands,NLD,NLD,20200521
0.266899,0.014989,0.282392,0.014728,903.0,New Zealand,NZL,NZL,20200521
0.811021,0.011181,0.841121,0.011974,1070.0,Nicaragua,NIC,NIC,20200521
0.725783,0.013437,0.734505,0.013575,1081.0,Nigeria,NGA,NGA,20200521
0.199715,0.012937,0.190683,0.013166,923.0,Norway,NOR,NOR,20200521
0.431095,0.043564,0.442748,0.043434,131.0,Oman,OMN,OMN,20200521
0.485016,0.015491,0.479347,0.015497,1041.0,Pakistan,PAK,PAK,20200521
0.703435,0.02759,0.681818,0.027055,286.0,Palestine,PSE,PSE,20200521
0.669845,0.02646,0.69637,0.027061,303.0,Panama,PAN,PAN,20200521
0.730326,0.018559,0.723368,0.018412,582.0,Paraguay,PRY,PRY,20200521
0.784461,0.008144,0.785293,0.008156,2543.0,Peru,PER,PER,20200521
0.655133,0.009326,0.689123,0.009578,2464.0,Philippines,PHL,PHL,20200521
0.492486,0.010183,0.516812,0.010188,2409.0,Poland,POL,POL,20200521
0.460318,0.011612,0.511327,0.011579,1854.0,Portugal,PRT,PRT,20200521
0.575171,0.016587,0.593394,0.016692,878.0,"Puerto Rico, U.S.",PRI,PRI,20200521
0.445227,0.031719,0.477912,0.031559,249.0,Qatar,QAT,QAT,20200521
0.358016,0.009756,0.391131,0.009585,2503.0,Romania,ROU,ROU,20200521
0.615158,0.014274,0.591407,0.014128,1187.0,Russia,RUS,RUS,20200521
0.529858,0.01652,0.546755,0.016563,909.0,Saudi Arabia,SAU,SAU,20200521
0.429498,0.020961,0.453097,0.020843,565.0,Serbia,SRB,SRB,20200521
0.399666,0.022797,0.41453,0.022667,468.0,Singapore,SGP,SGP,20200521
0.407595,0.02187,0.413386,0.021823,508.0,Slovakia,SVK,SVK,20200521
0.370566,0.032739,0.364055,0.032861,217.0,Slovenia,SVN,SVN,20200521
0.692011,0.010333,0.661898,0.010084,2097.0,South Africa,ZAF,ZAF,20200521
0.441856,0.015188,0.466667,0.015118,1080.0,South Korea,KOR,KOR,20200521
0.493491,0.008777,0.529212,0.008792,3235.0,Spain,ESP,ESP,20200521
0.531246,0.026632,0.518414,0.026598,353.0,Sri Lanka,LKA,LKA,20200521
0.503145,0.027803,0.551402,0.02795,321.0,Sudan,SDN,SDN,20200521
0.188634,0.008309,0.177083,0.008515,2112.0,Sweden,SWE,SWE,20200521
0.264903,0.016818,0.291382,0.016333,731.0,Switzerland,CHE,CHE,20200521
0.240214,0.007991,0.240657,0.007986,2863.0,Taiwan,TWN,TWN,20200521
0.591771,0.011452,0.611142,0.011546,1813.0,Thailand,THA,THA,20200521
0.548122,0.01915,0.571001,0.019256,669.0,Tunisia,TUN,TUN,20200521
0.593645,0.010317,0.592772,0.010313,2269.0,Turkey,TUR,TUR,20200521
0.714696,0.00951,0.722072,0.009586,2220.0,Ukraine,UKR,UKR,20200521
0.643058,0.017134,0.613103,0.016855,809.0,United Arab Emirates,ARE,ARE,20200521
0.261169,0.008864,0.328826,0.008288,2810.0,United Kingdom,GBR,GBR,20200521
0.598006,0.017041,0.606318,0.017101,823.0,Uruguay,URY,URY,20200521
0.625001,0.030273,0.594697,0.029852,264.0,Uzbekistan,UZB,UZB,20200521
0.895045,0.011259,0.881995,0.010697,822.0,Venezuela,VEN,VEN,20200521
0.510175,0.009252,0.55102,0.009299,2891.0,Vietnam,VNM,VNM,20200521
0.728673,0.03774,0.697987,0.03655,149.0,Yemen,YEM,YEM,20200521
0.638492,0.035177,0.645161,0.035322,186.0,Afghanistan,AFG,AFG,20200522
0.616233,0.037072,0.692308,0.039061,156.0,Albania,ALB,ALB,20200522
0.359168,0.016133,0.403888,0.015774,926.0,Algeria,DZA,DZA,20200522
0.629013,0.037784,0.641975,0.038071,162.0,Angola,AGO,AGO,20200522
0.715501,0.00703,0.725267,0.007105,4033.0,Argentina,ARG,ARG,20200522
0.684578,0.037321,0.719178,0.03859,146.0,Armenia,ARM,ARM,20200522
0.225133,0.010071,0.233729,0.009939,1767.0,Australia,AUS,AUS,20200522
0.347844,0.016346,0.362587,0.016194,866.0,Austria,AUT,AUT,20200522
0.545608,0.042991,0.522059,0.042854,136.0,Azerbaijan,AZE,AZE,20200522
0.622978,0.017774,0.61008,0.017661,754.0,Bangladesh,BGD,BGD,20200522
0.527062,0.02579,0.599448,0.026277,362.0,Belarus,BLR,BLR,20200522
0.331452,0.016655,0.361345,0.01632,833.0,Belgium,BEL,BEL,20200522
0.778725,0.010668,0.790123,0.010875,1458.0,Bolivia,BOL,BOL,20200522
0.428494,0.040146,0.441558,0.040007,154.0,Bosnia and Herzegovina,BIH,BIH,20200522
0.694302,0.003825,0.702064,0.003853,14295.0,Brazil,BRA,BRA,20200522
0.468702,0.018485,0.460165,0.018508,728.0,Bulgaria,BGR,BGR,20200522
0.59488,0.044922,0.654867,0.046387,113.0,Cambodia,KHM,KHM,20200522
0.638732,0.035362,0.653846,0.035705,182.0,Cameroon,CMR,CMR,20200522
0.304663,0.009275,0.315139,0.009189,2510.0,Canada,CAN,CAN,20200522
0.730519,0.008778,0.743042,0.008913,2479.0,Chile,CHL,CHL,20200522
0.764423,0.006972,0.764722,0.006975,3702.0,Colombia,COL,COL,20200522
0.697628,0.01365,0.714416,0.01388,1096.0,Costa Rica,CRI,CRI,20200522
0.689818,0.033935,0.68617,0.033826,188.0,C̫te d'Ivoire,CIV,CIV,20200522
0.399499,0.022587,0.425,0.022379,480.0,Croatia,HRV,HRV,20200522
0.227934,0.012608,0.261513,0.012035,1216.0,Czech Republic,CZE,CZE,20200522
0.095936,0.006763,0.096487,0.006746,1907.0,Denmark,DNK,DNK,20200522
0.72762,0.015891,0.759669,0.016557,724.0,Dominican Republic,DOM,DOM,20200522
0.822401,0.008406,0.848735,0.008966,1818.0,Ecuador,ECU,ECU,20200522
0.556348,0.009409,0.561467,0.009421,2782.0,Egypt,EGY,EGY,20200522
0.773467,0.011613,0.791191,0.01196,1226.0,El Salvador,SLV,SLV,20200522
0.592537,0.040961,0.608392,0.041234,143.0,Ethiopia,ETH,ETH,20200522
0.250863,0.013644,0.264115,0.013417,1045.0,Finland,FIN,FIN,20200522
0.370204,0.007478,0.404872,0.007356,4310.0,France,FRA,FRA,20200522
0.321689,0.007074,0.347816,0.006938,4534.0,Germany,DEU,DEU,20200522
0.602818,0.028088,0.622074,0.028345,299.0,Ghana,GHA,GHA,20200522
0.601635,0.014033,0.642123,0.014331,1168.0,Greece,GRC,GRC,20200522
0.77864,0.01181,0.782324,0.011881,1222.0,Guatemala,GTM,GTM,20200522
0.767218,0.014538,0.778458,0.014794,817.0,Honduras,HND,HND,20200522
0.321736,0.021753,0.351967,0.021278,483.0,Hong Kong,HKG,HKG,20200522
0.504423,0.010679,0.522156,0.010689,2189.0,Hungary,HUN,HUN,20200522
0.518099,0.006772,0.522234,0.006774,5442.0,India,IND,IND,20200522
0.609025,0.00677,0.653115,0.006941,4944.0,Indonesia,IDN,IDN,20200522
0.627656,0.018006,0.627424,0.018004,722.0,Iraq,IRQ,IRQ,20200522
0.266391,0.013293,0.30384,0.012777,1198.0,Ireland,IRL,IRL,20200522
0.434161,0.015635,0.427146,0.015666,1002.0,Israel,ISR,ISR,20200522
0.414194,0.006659,0.438783,0.00661,5554.0,Italy,ITA,ITA,20200522
0.370439,0.00504,0.372596,0.005034,9203.0,Japan,JPN,JPN,20200522
0.618312,0.01464,0.653119,0.014942,1058.0,Jordan,JOR,JOR,20200522
0.631931,0.026108,0.664634,0.02667,328.0,Kazakhstan,KAZ,KAZ,20200522
0.784643,0.014564,0.78375,0.014543,800.0,Kenya,KEN,KEN,20200522
0.613036,0.031004,0.576471,0.030561,255.0,Kuwait,KWT,KWT,20200522
0.670902,0.037258,0.690323,0.037864,155.0,Kyrgyzstan,KGZ,KGZ,20200522
0.65032,0.032839,0.660287,0.033065,209.0,Lebanon,LBN,LBN,20200522
0.469984,0.022201,0.475345,0.022188,507.0,Libya,LBY,LBY,20200522
0.530413,0.012017,0.555231,0.012069,1711.0,Malaysia,MYS,MYS,20200522
0.704257,0.004158,0.710051,0.004182,11909.0,Mexico,MEX,MEX,20200522
0.643941,0.027146,0.724265,0.029087,272.0,Moldova,MDA,MDA,20200522
0.472728,0.017406,0.460414,0.017435,821.0,Morocco,MAR,MAR,20200522
0.770794,0.033085,0.771605,0.033126,162.0,Mozambique,MOZ,MOZ,20200522
0.456599,0.022315,0.49503,0.022232,503.0,Myanmar,MMR,MMR,20200522
0.702052,0.018344,0.684292,0.01805,643.0,Nepal,NPL,NPL,20200522
0.161964,0.007407,0.162435,0.007398,2481.0,Netherlands,NLD,NLD,20200522
0.253221,0.015052,0.257109,0.014977,844.0,New Zealand,NZL,NZL,20200522
0.827759,0.011348,0.839542,0.011675,1047.0,Nicaragua,NIC,NIC,20200522
0.763997,0.013796,0.732299,0.013231,1031.0,Nigeria,NGA,NGA,20200522
0.193849,0.010597,0.165175,0.011281,1229.0,Norway,NOR,NOR,20200522
0.506782,0.049184,0.471154,0.049262,104.0,Oman,OMN,OMN,20200522
0.487856,0.016474,0.482085,0.01648,921.0,Pakistan,PAK,PAK,20200522
0.681272,0.028196,0.663121,0.027798,282.0,Palestine,PSE,PSE,20200522
0.67637,0.023816,0.698925,0.02429,372.0,Panama,PAN,PAN,20200522
0.654644,0.018594,0.699507,0.019283,609.0,Paraguay,PRY,PRY,20200522
0.782468,0.007585,0.797437,0.007786,2809.0,Peru,PER,PER,20200522
0.687739,0.009247,0.697166,0.009326,2470.0,Philippines,PHL,PHL,20200522
0.4698,0.00977,0.504962,0.009752,2620.0,Poland,POL,POL,20200522
0.472828,0.010872,0.515137,0.010861,2114.0,Portugal,PRT,PRT,20200522
0.595055,0.016254,0.59235,0.016237,915.0,"Puerto Rico, U.S.",PRI,PRI,20200522
0.582365,0.032671,0.5671,0.032519,231.0,Qatar,QAT,QAT,20200522
0.393338,0.009343,0.417085,0.009256,2786.0,Romania,ROU,ROU,20200522
0.585319,0.013029,0.594652,0.013074,1421.0,Russia,RUS,RUS,20200522
0.514478,0.016899,0.511416,0.016896,876.0,Saudi Arabia,SAU,SAU,20200522
0.422882,0.020008,0.438312,0.019921,616.0,Serbia,SRB,SRB,20200522
0.320642,0.023064,0.36758,0.022326,438.0,Singapore,SGP,SGP,20200522
0.343073,0.020371,0.349727,0.02028,549.0,Slovakia,SVK,SVK,20200522
0.270972,0.028379,0.310861,0.027252,267.0,Slovenia,SVN,SVN,20200522
0.685164,0.011128,0.662791,0.010932,1806.0,South Africa,ZAF,ZAF,20200522
0.435386,0.015684,0.436563,0.015679,1001.0,South Korea,KOR,KOR,20200522
0.458251,0.008032,0.504386,0.008004,3876.0,Spain,ESP,ESP,20200522
0.459437,0.030429,0.498155,0.030329,271.0,Sri Lanka,LKA,LKA,20200522
0.584343,0.034006,0.560748,0.033768,214.0,Sudan,SDN,SDN,20200522
0.159236,0.006725,0.160804,0.006698,2985.0,Sweden,SWE,SWE,20200522
0.28113,0.014957,0.285088,0.014894,912.0,Switzerland,CHE,CHE,20200522
0.216741,0.008177,0.238498,0.007906,2717.0,Taiwan,TWN,TWN,20200522
0.559687,0.012035,0.568142,0.012061,1695.0,Thailand,THA,THA,20200522
0.464464,0.020639,0.445783,0.020709,581.0,Tunisia,TUN,TUN,20200522
0.600392,0.009416,0.612397,0.009467,2678.0,Turkey,TUR,TUR,20200522
0.697514,0.008597,0.721161,0.008806,2722.0,Ukraine,UKR,UKR,20200522
0.606398,0.017357,0.582921,0.017198,808.0,United Arab Emirates,ARE,ARE,20200522
0.267206,0.007903,0.316002,0.007522,3462.0,United Kingdom,GBR,GBR,20200522
0.550017,0.016587,0.593394,0.016799,878.0,Uruguay,URY,URY,20200522
0.554614,0.031152,0.566929,0.031247,254.0,Uzbekistan,UZB,UZB,20200522
0.85948,0.011964,0.871959,0.012443,781.0,Venezuela,VEN,VEN,20200522
0.502085,0.009815,0.527821,0.00983,2588.0,Vietnam,VNM,VNM,20200522
0.723618,0.03639,0.711538,0.035921,156.0,Yemen,YEM,YEM,20200522
0.516427,0.040158,0.50641,0.040139,156.0,Afghanistan,AFG,AFG,20200523
0.550987,0.034345,0.649485,0.035803,194.0,Albania,ALB,ALB,20200523
0.415013,0.015977,0.437306,0.01587,965.0,Algeria,DZA,DZA,20200523
0.611297,0.042765,0.610687,0.042753,131.0,Angola,AGO,AGO,20200523
0.698751,0.006866,0.720402,0.007019,4274.0,Argentina,ARG,ARG,20200523
0.711032,0.036974,0.660606,0.035395,165.0,Armenia,ARM,ARM,20200523
0.25813,0.010277,0.272243,0.010103,1877.0,Australia,AUS,AUS,20200523
0.328684,0.014562,0.341188,0.014428,1061.0,Austria,AUT,AUT,20200523
0.639709,0.040573,0.613793,0.040007,145.0,Azerbaijan,AZE,AZE,20200523
0.631482,0.016416,0.62788,0.016383,868.0,Bangladesh,BGD,BGD,20200523
0.570509,0.025738,0.619048,0.026235,357.0,Belarus,BLR,BLR,20200523
0.287597,0.015102,0.326425,0.014579,965.0,Belgium,BEL,BEL,20200523
0.778804,0.009988,0.786011,0.010108,1687.0,Bolivia,BOL,BOL,20200523
0.43664,0.034862,0.470874,0.03464,206.0,Bosnia and Herzegovina,BIH,BIH,20200523
0.673598,0.003768,0.680889,0.00379,15305.0,Brazil,BRA,BRA,20200523
0.478217,0.017719,0.479899,0.017716,796.0,Bulgaria,BGR,BGR,20200523
0.577508,0.04457,0.616667,0.045281,120.0,Cambodia,KHM,KHM,20200523
0.766574,0.030047,0.747619,0.02926,210.0,Cameroon,CMR,CMR,20200523
0.299347,0.009012,0.318114,0.008861,2672.0,Canada,CAN,CAN,20200523
0.71947,0.00866,0.720238,0.008667,2688.0,Chile,CHL,CHL,20200523
0.748069,0.006675,0.743117,0.006632,4286.0,Colombia,COL,COL,20200523
0.67784,0.013534,0.691845,0.013697,1165.0,Costa Rica,CRI,CRI,20200523
0.679328,0.038607,0.657895,0.037982,152.0,C̫te d'Ivoire,CIV,CIV,20200523
0.374169,0.020561,0.422145,0.020145,578.0,Croatia,HRV,HRV,20200523
0.234867,0.01095,0.255668,0.010641,1588.0,Czech Republic,CZE,CZE,20200523
0.125868,0.006114,0.091603,0.00703,2227.0,Denmark,DNK,DNK,20200523
0.654331,0.01634,0.69697,0.01691,792.0,Dominican Republic,DOM,DOM,20200523
0.843096,0.007834,0.850992,0.008002,2067.0,Ecuador,ECU,ECU,20200523
0.518766,0.009405,0.527492,0.009412,2819.0,Egypt,EGY,EGY,20200523
0.744811,0.012133,0.748438,0.01219,1280.0,El Salvador,SLV,SLV,20200523
0.628226,0.040432,0.64539,0.040844,141.0,Ethiopia,ETH,ETH,20200523
0.229409,0.01233,0.257937,0.01185,1260.0,Finland,FIN,FIN,20200523
0.341742,0.00671,0.377275,0.006566,5219.0,France,FRA,FRA,20200523
0.333826,0.006473,0.358119,0.006367,5487.0,Germany,DEU,DEU,20200523
0.573181,0.027827,0.627063,0.028462,303.0,Ghana,GHA,GHA,20200523
0.591125,0.013366,0.62844,0.013599,1308.0,Greece,GRC,GRC,20200523
0.783028,0.011218,0.784387,0.011243,1345.0,Guatemala,GTM,GTM,20200523
0.792022,0.013442,0.79955,0.013627,888.0,Honduras,HND,HND,20200523
0.293905,0.020925,0.33004,0.020272,506.0,Hong Kong,HKG,HKG,20200523
0.491747,0.009822,0.49267,0.009821,2592.0,Hungary,HUN,HUN,20200523
0.519344,0.006638,0.525088,0.006642,5660.0,India,IND,IND,20200523
0.614222,0.006813,0.630929,0.006872,5018.0,Indonesia,IDN,IDN,20200523
0.659704,0.017818,0.629076,0.017477,736.0,Iraq,IRQ,IRQ,20200523
0.265466,0.012249,0.283923,0.011996,1356.0,Ireland,IRL,IRL,20200523
0.42733,0.014789,0.430481,0.014775,1122.0,Israel,ISR,ISR,20200523
0.424929,0.006172,0.435301,0.006154,6453.0,Italy,ITA,ITA,20200523
0.374172,0.004958,0.377315,0.00495,9557.0,Japan,JPN,JPN,20200523
0.592565,0.01453,0.635701,0.014835,1098.0,Jordan,JOR,JOR,20200523
0.646615,0.026091,0.652695,0.026195,334.0,Kazakhstan,KAZ,KAZ,20200523
0.764916,0.014332,0.78773,0.014863,815.0,Kenya,KEN,KEN,20200523
0.590213,0.031757,0.626609,0.032288,233.0,Kuwait,KWT,KWT,20200523
0.677083,0.04093,0.654412,0.040244,136.0,Kyrgyzstan,KGZ,KGZ,20200523
0.731391,0.029276,0.7125,0.028671,240.0,Lebanon,LBN,LBN,20200523
0.453957,0.022739,0.47205,0.022678,483.0,Libya,LBY,LBY,20200523
0.529685,0.0124,0.554104,0.012451,1608.0,Malaysia,MYS,MYS,20200523
0.691377,0.004053,0.695278,0.004068,12897.0,Mexico,MEX,MEX,20200523
0.717334,0.029279,0.720339,0.029374,236.0,Moldova,MDA,MDA,20200523
0.494257,0.017692,0.46608,0.017732,796.0,Morocco,MAR,MAR,20200523
0.770449,0.033048,0.768293,0.03294,164.0,Mozambique,MOZ,MOZ,20200523
0.506978,0.022626,0.486708,0.022632,489.0,Myanmar,MMR,MMR,20200523
0.614363,0.018512,0.640416,0.018777,673.0,Nepal,NPL,NPL,20200523
0.148499,0.006759,0.159455,0.006565,2935.0,Netherlands,NLD,NLD,20200523
0.239716,0.013785,0.24822,0.013623,983.0,New Zealand,NZL,NZL,20200523
0.831018,0.011033,0.830596,0.011022,1157.0,Nicaragua,NIC,NIC,20200523
0.767678,0.013562,0.748293,0.013197,1025.0,Nigeria,NGA,NGA,20200523
0.183104,0.009478,0.153047,0.010181,1444.0,Norway,NOR,NOR,20200523
0.545401,0.016358,0.508021,0.016293,935.0,Pakistan,PAK,PAK,20200523
0.677368,0.026174,0.702614,0.026768,306.0,Palestine,PSE,PSE,20200523
0.61608,0.023536,0.675063,0.024439,397.0,Panama,PAN,PAN,20200523
0.634998,0.018092,0.676119,0.018613,670.0,Paraguay,PRY,PRY,20200523
0.752349,0.007743,0.769517,0.007937,2959.0,Peru,PER,PER,20200523
0.681695,0.009076,0.685115,0.009102,2620.0,Philippines,PHL,PHL,20200523
0.494559,0.008805,0.51676,0.008809,3222.0,Poland,POL,POL,20200523
0.496269,0.01003,0.509859,0.010032,2485.0,Portugal,PRT,PRT,20200523
0.552957,0.015636,0.600815,0.015874,982.0,"Puerto Rico, U.S.",PRI,PRI,20200523
0.498613,0.032275,0.497925,0.032275,241.0,Qatar,QAT,QAT,20200523
0.371424,0.008915,0.405405,0.008774,3034.0,Romania,ROU,ROU,20200523
0.573335,0.012887,0.575408,0.012896,1472.0,Russia,RUS,RUS,20200523
0.555438,0.016429,0.557377,0.016437,915.0,Saudi Arabia,SAU,SAU,20200523
0.416639,0.019642,0.465944,0.019412,646.0,Serbia,SRB,SRB,20200523
0.350719,0.022567,0.376623,0.022225,462.0,Singapore,SGP,SGP,20200523
0.399442,0.018926,0.407407,0.018866,675.0,Slovakia,SVK,SVK,20200523
0.430341,0.025981,0.371758,0.026618,347.0,Slovenia,SVN,SVN,20200523
0.65348,0.011125,0.635344,0.010998,1873.0,South Africa,ZAF,ZAF,20200523
0.418843,0.014877,0.432432,0.014815,1110.0,South Korea,KOR,KOR,20200523
0.446487,0.00743,0.471096,0.007399,4515.0,Spain,ESP,ESP,20200523
0.492186,0.027399,0.502994,0.027396,334.0,Sri Lanka,LKA,LKA,20200523
0.546067,0.03218,0.55,0.032205,240.0,Sudan,SDN,SDN,20200523
0.177832,0.006129,0.169907,0.006241,3755.0,Sweden,SWE,SWE,20200523
0.259958,0.013301,0.278169,0.013019,1136.0,Switzerland,CHE,CHE,20200523
0.225799,0.008046,0.244748,0.007825,2856.0,Taiwan,TWN,TWN,20200523
0.552462,0.011758,0.585088,0.011866,1757.0,Thailand,THA,THA,20200523
0.494937,0.020009,0.524038,0.020031,624.0,Tunisia,TUN,TUN,20200523
0.58615,0.008454,0.580229,0.008437,3409.0,Turkey,TUR,TUR,20200523
0.700664,0.008604,0.722243,0.008797,2711.0,Ukraine,UKR,UKR,20200523
0.600593,0.017039,0.585424,0.016939,837.0,United Arab Emirates,ARE,ARE,20200523
0.258907,0.007276,0.299798,0.006956,3966.0,United Kingdom,GBR,GBR,20200523
0.546997,0.016036,0.570231,0.016125,954.0,Uruguay,URY,URY,20200523
0.545432,0.030211,0.551471,0.030247,272.0,Uzbekistan,UZB,UZB,20200523
0.859777,0.011458,0.86758,0.011738,876.0,Venezuela,VEN,VEN,20200523
0.480691,0.009917,0.510228,0.009912,2542.0,Vietnam,VNM,VNM,20200523
0.610833,0.03664,0.672727,0.038072,165.0,Yemen,YEM,YEM,20200523
0.619697,0.042613,0.601504,0.042254,133.0,Afghanistan,AFG,AFG,20200524
0.644782,0.035958,0.626374,0.035573,182.0,Albania,ALB,ALB,20200524
0.373511,0.017392,0.423267,0.017028,808.0,Algeria,DZA,DZA,20200524
0.700469,0.039594,0.683453,0.038992,139.0,Angola,AGO,AGO,20200524
0.696958,0.00688,0.719953,0.007042,4260.0,Argentina,ARG,ARG,20200524
0.625576,0.043439,0.55303,0.042285,132.0,Armenia,ARM,ARM,20200524
0.267413,0.010042,0.255432,0.010192,1887.0,Australia,AUS,AUS,20200524
0.285682,0.014374,0.309846,0.014042,1036.0,Austria,AUT,AUT,20200524
0.619883,0.042159,0.62406,0.04225,133.0,Azerbaijan,AZE,AZE,20200524
0.637931,0.017056,0.628109,0.01696,804.0,Bangladesh,BGD,BGD,20200524
0.52308,0.023526,0.580499,0.023811,441.0,Belarus,BLR,BLR,20200524
0.277546,0.015609,0.319911,0.014985,894.0,Belgium,BEL,BEL,20200524
0.782152,0.010009,0.786182,0.010077,1679.0,Bolivia,BOL,BOL,20200524
0.407613,0.041303,0.469388,0.040668,147.0,Bosnia and Herzegovina,BIH,BIH,20200524
0.664493,0.003687,0.677745,0.003725,16068.0,Brazil,BRA,BRA,20200524
0.481332,0.018366,0.491914,0.018355,742.0,Bulgaria,BGR,BGR,20200524
0.623777,0.043388,0.584615,0.042652,130.0,Cambodia,KHM,KHM,20200524
0.701995,0.0305,0.70852,0.030697,223.0,Cameroon,CMR,CMR,20200524
0.285435,0.008719,0.310124,0.008514,2815.0,Canada,CAN,CAN,20200524
0.73281,0.008527,0.725283,0.008453,2741.0,Chile,CHL,CHL,20200524
0.761127,0.006599,0.748439,0.006484,4325.0,Colombia,COL,COL,20200524
0.6665,0.013246,0.69594,0.013576,1207.0,Costa Rica,CRI,CRI,20200524
0.661631,0.034252,0.7,0.035365,180.0,C̫te d'Ivoire,CIV,CIV,20200524
0.333508,0.019934,0.38526,0.019312,597.0,Croatia,HRV,HRV,20200524
0.218799,0.010831,0.246688,0.010388,1585.0,Czech Republic,CZE,CZE,20200524
0.090958,0.006099,0.090663,0.006108,2217.0,Denmark,DNK,DNK,20200524
0.672566,0.015998,0.696493,0.016328,827.0,Dominican Republic,DOM,DOM,20200524
0.85068,0.007609,0.86087,0.007835,2070.0,Ecuador,ECU,ECU,20200524
0.524175,0.009555,0.525622,0.009557,2732.0,Egypt,EGY,EGY,20200524
0.765116,0.01114,0.788262,0.011559,1346.0,El Salvador,SLV,SLV,20200524
0.603792,0.041836,0.643939,0.042734,132.0,Ethiopia,ETH,ETH,20200524
0.300451,0.01316,0.314607,0.012993,1246.0,Finland,FIN,FIN,20200524
0.355858,0.007003,0.389233,0.006877,4848.0,France,FRA,FRA,20200524
0.319455,0.006475,0.349677,0.006331,5425.0,Germany,DEU,DEU,20200524
0.612168,0.02779,0.613636,0.027809,308.0,Ghana,GHA,GHA,20200524
0.590432,0.013484,0.624322,0.013692,1291.0,Greece,GRC,GRC,20200524
0.811955,0.011209,0.794615,0.010842,1300.0,Guatemala,GTM,GTM,20200524
0.774768,0.01388,0.786041,0.014138,874.0,Honduras,HND,HND,20200524
0.340561,0.021431,0.378168,0.020944,513.0,Hong Kong,HKG,HKG,20200524
0.476977,0.010193,0.489194,0.010185,2406.0,Hungary,HUN,HUN,20200524
0.52092,0.0066,0.523219,0.006601,5728.0,India,IND,IND,20200524
0.595502,0.006838,0.63422,0.006968,4962.0,Indonesia,IDN,IDN,20200524
0.590687,0.017903,0.608871,0.018039,744.0,Iraq,IRQ,IRQ,20200524
0.291704,0.012874,0.294258,0.012841,1254.0,Ireland,IRL,IRL,20200524
0.446539,0.01534,0.44381,0.015349,1050.0,Israel,ISR,ISR,20200524
0.41737,0.006281,0.439801,0.00624,6246.0,Italy,ITA,ITA,20200524
0.387974,0.005081,0.381983,0.005095,9147.0,Japan,JPN,JPN,20200524
0.619771,0.015506,0.64025,0.015684,959.0,Jordan,JOR,JOR,20200524
0.595356,0.027638,0.621359,0.027967,309.0,Kazakhstan,KAZ,KAZ,20200524
0.77769,0.014798,0.788714,0.015073,762.0,Kenya,KEN,KEN,20200524
0.532456,0.030292,0.582707,0.03065,266.0,Kuwait,KWT,KWT,20200524
0.691135,0.043957,0.641667,0.042354,120.0,Kyrgyzstan,KGZ,KGZ,20200524
