smoothed_sideeffects,smoothed_sideeffects_se,sample_size,country,iso_code,gid_0,survey_date
0.710971,0.032257,212.0,Senegal,SEN,SEN,20210208
0.401156,0.009604,2627.0,Serbia,SRB,SRB,20210208
0.562488,0.016434,926.0,Singapore,SGP,SGP,20210208
0.300425,0.00761,3633.0,Slovakia,SVK,SVK,20210208
0.495416,0.013029,1491.0,Slovenia,SVN,SVN,20210208
0.677386,0.006375,5393.0,South Africa,ZAF,ZAF,20210208
0.642617,0.007916,3713.0,South Korea,KOR,KOR,20210208
0.538406,0.003507,20238.0,Spain,ESP,ESP,20210208
0.740632,0.014424,933.0,Sri Lanka,LKA,LKA,20210208
0.589008,0.015165,1072.0,Sudan,SDN,SDN,20210208
0.341503,0.003506,18293.0,Sweden,SWE,SWE,20210208
0.413168,0.007263,4609.0,Switzerland,CHE,CHE,20210208
0.574066,0.004668,11256.0,Taiwan,TWN,TWN,20210208
0.670179,0.021075,525.0,Tanzania,TZA,TZA,20210208
0.626193,0.005007,9377.0,Thailand,THA,THA,20210208
0.635212,0.010605,2060.0,Tunisia,TUN,TUN,20210208
0.672829,0.004982,8863.0,Turkey,TUR,TUR,20210208
0.756622,0.004777,8092.0,Ukraine,UKR,UKR,20210208
0.459003,0.010697,2350.0,United Arab Emirates,ARE,ARE,20210208
0.275977,0.003164,20032.0,United Kingdom,GBR,GBR,20210208
0.669063,0.008231,3285.0,Uruguay,URY,URY,20210208
0.61585,0.022519,481.0,Uzbekistan,UZB,UZB,20210208
0.758987,0.006528,4316.0,Venezuela,VEN,VEN,20210208
0.45349,0.003311,22629.0,Vietnam,VNM,VNM,20210208
0.456432,0.024417,436.0,Yemen,YEM,YEM,20210208
0.525201,0.020866,585.0,Afghanistan,AFG,AFG,20210209
0.592439,0.024364,515.0,Albania,ALB,ALB,20210209
0.569422,0.010668,2148.0,Algeria,DZA,DZA,20210209
0.752703,0.02363,342.0,Angola,AGO,AGO,20210209
0.5953,0.003801,16684.0,Argentina,ARG,ARG,20210209
0.663589,0.03333,197.0,Armenia,ARM,ARM,20210209
0.452241,0.005361,9631.0,Australia,AUS,AUS,20210209
0.328339,0.006587,5109.0,Austria,AUT,AUT,20210209
0.690579,0.021867,454.0,Azerbaijan,AZE,AZE,20210209
0.581245,0.009618,2652.0,Bangladesh,BGD,BGD,20210209
0.780308,0.011695,1301.0,Belarus,BLR,BLR,20210209
0.399419,0.006894,5051.0,Belgium,BEL,BEL,20210209
0.75642,0.036842,140.0,Benin,BEN,BEN,20210209
0.696999,0.007392,3887.0,Bolivia,BOL,BOL,20210209
0.481288,0.018535,767.0,Bosnia and Herzegovina,BIH,BIH,20210209
0.367198,0.001861,67101.0,Brazil,BRA,BRA,20210209
0.542948,0.009005,3081.0,Bulgaria,BGR,BGR,20210209
0.677937,0.033275,187.0,Burkina Faso,BFA,BFA,20210209
0.542825,0.035571,211.0,Cambodia,KHM,KHM,20210209
0.744388,0.022461,390.0,Cameroon,CMR,CMR,20210209
0.407617,0.003905,15856.0,Canada,CAN,CAN,20210209
0.600596,0.005293,8576.0,Chile,CHL,CHL,20210209
0.692911,0.003788,14833.0,Colombia,COL,COL,20210209
0.527369,0.01032,2367.0,Costa Rica,CRI,CRI,20210209
0.612633,0.02111,542.0,C̫te d'Ivoire,CIV,CIV,20210209
0.417737,0.011296,1919.0,Croatia,HRV,HRV,20210209
0.285413,0.005664,6358.0,Czech Republic,CZE,CZE,20210209
0.770467,0.02798,238.0,Democratic Republic of the Congo,COD,COD,20210209
0.263106,0.004968,7865.0,Denmark,DNK,DNK,20210209
0.730767,0.010371,1834.0,Dominican Republic,DOM,DOM,20210209
0.722193,0.006149,5415.0,Ecuador,ECU,ECU,20210209
0.692282,0.006217,5525.0,Egypt,EGY,EGY,20210209
0.691233,0.009441,2404.0,El Salvador,SLV,SLV,20210209
0.661126,0.017636,737.0,Ethiopia,ETH,ETH,20210209
0.325016,0.009625,2385.0,Finland,FIN,FIN,20210209
0.480308,0.002893,29827.0,France,FRA,FRA,20210209
0.364289,0.002746,30734.0,Germany,DEU,DEU,20210209
0.843916,0.009209,1663.0,Ghana,GHA,GHA,20210209
0.437889,0.006262,6288.0,Greece,GRC,GRC,20210209
0.682937,0.009507,2433.0,Guatemala,GTM,GTM,20210209
0.507707,0.047052,132.0,Guinea,GIN,GIN,20210209
0.741279,0.031486,200.0,Haiti,HTI,HTI,20210209
0.728956,0.009722,2099.0,Honduras,HND,HND,20210209
0.591204,0.014254,1221.0,Hong Kong,HKG,HKG,20210209
0.425026,0.004818,10544.0,Hungary,HUN,HUN,20210209
0.495831,0.003483,20618.0,India,IND,IND,20210209
0.50505,0.004725,11192.0,Indonesia,IDN,IDN,20210209
0.571194,0.00881,3145.0,Iraq,IRQ,IRQ,20210209
0.415282,0.00781,4010.0,Ireland,IRL,IRL,20210209
0.325394,0.005651,6916.0,Israel,ISR,ISR,20210209
0.486658,0.0029,29694.0,Italy,ITA,ITA,20210209
0.783863,0.001795,52656.0,Japan,JPN,JPN,20210209
0.572288,0.011816,1753.0,Jordan,JOR,JOR,20210209
0.70041,0.014508,1022.0,Kazakhstan,KAZ,KAZ,20210209
0.799472,0.008361,2306.0,Kenya,KEN,KEN,20210209
0.573288,0.022242,514.0,Kuwait,KWT,KWT,20210209
0.706195,0.025763,338.0,Kyrgyzstan,KGZ,KGZ,20210209
0.606771,0.037679,168.0,Laos,LAO,LAO,20210209
0.637973,0.013347,1354.0,Lebanon,LBN,LBN,20210209
0.539463,0.014314,1237.0,Libya,LBY,LBY,20210209
0.650417,0.041728,129.0,Madagascar,MDG,MDG,20210209
0.712363,0.006373,5079.0,Malaysia,MYS,MYS,20210209
0.65996,0.033124,208.0,Mali,MLI,MLI,20210209
0.615709,0.001987,59954.0,Mexico,MEX,MEX,20210209
0.710622,0.018288,674.0,Moldova,MDA,MDA,20210209
0.425824,0.012069,1676.0,Morocco,MAR,MAR,20210209
0.862634,0.011987,816.0,Mozambique,MOZ,MOZ,20210209
0.537798,0.024102,447.0,Myanmar,MMR,MMR,20210209
0.606679,0.012598,1561.0,Nepal,NPL,NPL,20210209
0.288548,0.004502,10139.0,Netherlands,NLD,NLD,20210209
0.450257,0.008374,3537.0,New Zealand,NZL,NZL,20210209
0.707638,0.012467,1319.0,Nicaragua,NIC,NIC,20210209
0.759822,0.007157,3559.0,Nigeria,NGA,NGA,20210209
0.222289,0.004752,7673.0,Norway,NOR,NOR,20210209
0.575957,0.033451,221.0,Oman,OMN,OMN,20210209
0.623465,0.008786,3080.0,Pakistan,PAK,PAK,20210209
0.607715,0.019814,633.0,Palestine,PSE,PSE,20210209
0.641004,0.013633,1252.0,Panama,PAN,PAN,20210209
0.579291,0.013004,1460.0,Paraguay,PRY,PRY,20210209
0.688845,0.004727,9619.0,Peru,PER,PER,20210209
0.811382,0.004193,8714.0,Philippines,PHL,PHL,20210209
0.499171,0.005281,8994.0,Poland,POL,POL,20210209
0.622943,0.00441,12074.0,Portugal,PRT,PRT,20210209
0.598395,0.008233,3593.0,"Puerto Rico, U.S.",PRI,PRI,20210209
0.529276,0.02366,507.0,Qatar,QAT,QAT,20210209
0.49283,0.005862,7283.0,Romania,ROU,ROU,20210209
0.630897,0.005329,8236.0,Russia,RUS,RUS,20210209
0.548735,0.009798,2607.0,Saudi Arabia,SAU,SAU,20210209
0.714273,0.031615,220.0,Senegal,SEN,SEN,20210209
0.40211,0.009389,2750.0,Serbia,SRB,SRB,20210209
0.566141,0.015963,978.0,Singapore,SGP,SGP,20210209
0.303086,0.007613,3645.0,Slovakia,SVK,SVK,20210209
0.505427,0.013002,1495.0,Slovenia,SVN,SVN,20210209
0.679193,0.006266,5563.0,South Africa,ZAF,ZAF,20210209
0.639926,0.007723,3895.0,South Korea,KOR,KOR,20210209
0.540208,0.003478,20540.0,Spain,ESP,ESP,20210209
0.735962,0.014233,964.0,Sri Lanka,LKA,LKA,20210209
0.593532,0.015045,1093.0,Sudan,SDN,SDN,20210209
0.337886,0.003452,18796.0,Sweden,SWE,SWE,20210209
0.408879,0.007149,4742.0,Switzerland,CHE,CHE,20210209
0.571149,0.00458,11700.0,Taiwan,TWN,TWN,20210209
0.695062,0.019997,558.0,Tanzania,TZA,TZA,20210209
0.62326,0.005004,9424.0,Thailand,THA,THA,20210209
0.644637,0.010456,2089.0,Tunisia,TUN,TUN,20210209
0.671077,0.004869,9305.0,Turkey,TUR,TUR,20210209
0.755026,0.004668,8512.0,Ukraine,UKR,UKR,20210209
0.465042,0.010525,2412.0,United Arab Emirates,ARE,ARE,20210209
0.274032,0.003152,20049.0,United Kingdom,GBR,GBR,20210209
0.667805,0.008213,3303.0,Uruguay,URY,URY,20210209
0.596086,0.021758,521.0,Uzbekistan,UZB,UZB,20210209
0.762403,0.006385,4475.0,Venezuela,VEN,VEN,20210209
0.449062,0.003316,22496.0,Vietnam,VNM,VNM,20210209
0.432447,0.023408,464.0,Yemen,YEM,YEM,20210209
0.509951,0.021432,562.0,Afghanistan,AFG,AFG,20210210
0.623135,0.024446,495.0,Albania,ALB,ALB,20210210
0.569873,0.01076,2112.0,Algeria,DZA,DZA,20210210
0.726068,0.025481,324.0,Angola,AGO,AGO,20210210
0.589255,0.003877,16116.0,Argentina,ARG,ARG,20210210
0.71921,0.032674,186.0,Armenia,ARM,ARM,20210210
0.450404,0.005494,9213.0,Australia,AUS,AUS,20210210
0.335958,0.006761,4885.0,Austria,AUT,AUT,20210210
0.693445,0.021621,459.0,Azerbaijan,AZE,AZE,20210210
0.600947,0.00962,2622.0,Bangladesh,BGD,BGD,20210210
0.772996,0.01213,1241.0,Belarus,BLR,BLR,20210210
0.394172,0.007077,4774.0,Belgium,BEL,BEL,20210210
0.740054,0.037947,139.0,Benin,BEN,BEN,20210210
0.690778,0.007626,3698.0,Bolivia,BOL,BOL,20210210
0.497461,0.01894,734.0,Bosnia and Herzegovina,BIH,BIH,20210210
0.36448,0.001905,63808.0,Brazil,BRA,BRA,20210210
0.532785,0.009153,2991.0,Bulgaria,BGR,BGR,20210210
0.726238,0.033068,183.0,Burkina Faso,BFA,BFA,20210210
0.542523,0.03709,192.0,Cambodia,KHM,KHM,20210210
0.719703,0.023512,383.0,Cameroon,CMR,CMR,20210210
0.409934,0.00397,15383.0,Canada,CAN,CAN,20210210
0.589939,0.005448,8178.0,Chile,CHL,CHL,20210210
0.690645,0.003878,14244.0,Colombia,COL,COL,20210210
0.518923,0.010526,2276.0,Costa Rica,CRI,CRI,20210210
0.632481,0.021391,528.0,C̫te d'Ivoire,CIV,CIV,20210210
0.41984,0.01144,1874.0,Croatia,HRV,HRV,20210210
0.282447,0.005735,6168.0,Czech Republic,CZE,CZE,20210210
0.769361,0.028243,236.0,Democratic Republic of the Congo,COD,COD,20210210
0.263943,0.005111,7449.0,Denmark,DNK,DNK,20210210
0.72094,0.0108,1725.0,Dominican Republic,DOM,DOM,20210210
0.72103,0.006251,5254.0,Ecuador,ECU,ECU,20210210
0.690122,0.00636,5296.0,Egypt,EGY,EGY,20210210
0.691483,0.009547,2342.0,El Salvador,SLV,SLV,20210210
0.640583,0.01841,698.0,Ethiopia,ETH,ETH,20210210
0.304033,0.009626,2282.0,Finland,FIN,FIN,20210210
0.479754,0.00298,28277.0,France,FRA,FRA,20210210
0.367145,0.00281,29444.0,Germany,DEU,DEU,20210210
0.849823,0.009143,1632.0,Ghana,GHA,GHA,20210210
0.433508,0.006339,6122.0,Greece,GRC,GRC,20210210
0.681015,0.009794,2301.0,Guatemala,GTM,GTM,20210210
0.460429,0.04648,133.0,Guinea,GIN,GIN,20210210
0.7248,0.032434,196.0,Haiti,HTI,HTI,20210210
0.720923,0.009944,2043.0,Honduras,HND,HND,20210210
0.598275,0.014591,1159.0,Hong Kong,HKG,HKG,20210210
0.425469,0.004914,10147.0,Hungary,HUN,HUN,20210210
0.492477,0.003554,19799.0,India,IND,IND,20210210
0.506328,0.004827,10722.0,Indonesia,IDN,IDN,20210210
0.578216,0.009025,2987.0,Iraq,IRQ,IRQ,20210210
0.414904,0.00799,3829.0,Ireland,IRL,IRL,20210210
0.327232,0.005765,6661.0,Israel,ISR,ISR,20210210
0.49124,0.002932,29059.0,Italy,ITA,ITA,20210210
0.785261,0.001813,51387.0,Japan,JPN,JPN,20210210
0.585887,0.012041,1678.0,Jordan,JOR,JOR,20210210
0.699361,0.014872,983.0,Kazakhstan,KAZ,KAZ,20210210
0.798486,0.008602,2188.0,Kenya,KEN,KEN,20210210
0.56741,0.023061,472.0,Kuwait,KWT,KWT,20210210
0.706769,0.026348,322.0,Kyrgyzstan,KGZ,KGZ,20210210
0.609423,0.03817,160.0,Laos,LAO,LAO,20210210
0.646822,0.013354,1339.0,Lebanon,LBN,LBN,20210210
0.545795,0.014609,1190.0,Libya,LBY,LBY,20210210
0.666589,0.044108,115.0,Madagascar,MDG,MDG,20210210
0.714363,0.006527,4821.0,Malaysia,MYS,MYS,20210210
0.619769,0.033058,215.0,Mali,MLI,MLI,20210210
0.613322,0.002029,57601.0,Mexico,MEX,MEX,20210210
0.709529,0.018219,630.0,Moldova,MDA,MDA,20210210
0.414764,0.01235,1598.0,Morocco,MAR,MAR,20210210
0.863535,0.012497,751.0,Mozambique,MOZ,MOZ,20210210
0.537595,0.026404,377.0,Myanmar,MMR,MMR,20210210
0.61392,0.012718,1512.0,Nepal,NPL,NPL,20210210
0.292493,0.004647,9591.0,Netherlands,NLD,NLD,20210210
0.451027,0.008582,3371.0,New Zealand,NZL,NZL,20210210
0.69687,0.012939,1247.0,Nicaragua,NIC,NIC,20210210
0.752859,0.007352,3448.0,Nigeria,NGA,NGA,20210210
0.218578,0.004824,7392.0,Norway,NOR,NOR,20210210
0.535418,0.034993,203.0,Oman,OMN,OMN,20210210
0.613141,0.009075,2912.0,Pakistan,PAK,PAK,20210210
0.601005,0.020383,606.0,Palestine,PSE,PSE,20210210
0.650309,0.013842,1200.0,Panama,PAN,PAN,20210210
0.56698,0.013206,1427.0,Paraguay,PRY,PRY,20210210
0.681701,0.004819,9349.0,Peru,PER,PER,20210210
0.811664,0.004256,8451.0,Philippines,PHL,PHL,20210210
0.495581,0.005406,8560.0,Poland,POL,POL,20210210
0.617249,0.004534,11492.0,Portugal,PRT,PRT,20210210
0.598726,0.008319,3516.0,"Puerto Rico, U.S.",PRI,PRI,20210210
0.533951,0.023704,506.0,Qatar,QAT,QAT,20210210
0.500126,0.006021,6911.0,Romania,ROU,ROU,20210210
0.63047,0.005389,8067.0,Russia,RUS,RUS,20210210
0.548565,0.010041,2479.0,Saudi Arabia,SAU,SAU,20210210
0.711171,0.031849,215.0,Senegal,SEN,SEN,20210210
0.402917,0.009724,2567.0,Serbia,SRB,SRB,20210210
0.583566,0.016306,927.0,Singapore,SGP,SGP,20210210
0.290648,0.007652,3519.0,Slovakia,SVK,SVK,20210210
0.509984,0.01335,1418.0,Slovenia,SVN,SVN,20210210
0.685199,0.006434,5226.0,South Africa,ZAF,ZAF,20210210
0.638615,0.007875,3757.0,South Korea,KOR,KOR,20210210
0.53686,0.003575,19466.0,Spain,ESP,ESP,20210210
0.725161,0.014826,911.0,Sri Lanka,LKA,LKA,20210210
0.592143,0.015321,1059.0,Sudan,SDN,SDN,20210210
0.330897,0.003506,18033.0,Sweden,SWE,SWE,20210210
0.40577,0.007234,4622.0,Switzerland,CHE,CHE,20210210
0.565831,0.004692,11173.0,Taiwan,TWN,TWN,20210210
0.702972,0.02016,546.0,Tanzania,TZA,TZA,20210210
0.6226,0.005164,8857.0,Thailand,THA,THA,20210210
0.638962,0.010779,1981.0,Tunisia,TUN,TUN,20210210
0.671636,0.004961,8965.0,Turkey,TUR,TUR,20210210
0.756949,0.004731,8232.0,Ukraine,UKR,UKR,20210210
0.449255,0.010498,2322.0,United Arab Emirates,ARE,ARE,20210210
0.273697,0.003218,19218.0,United Kingdom,GBR,GBR,20210210
0.661991,0.00847,3124.0,Uruguay,URY,URY,20210210
0.581466,0.022204,506.0,Uzbekistan,UZB,UZB,20210210
0.753622,0.006594,4299.0,Venezuela,VEN,VEN,20210210
0.445213,0.003449,20765.0,Vietnam,VNM,VNM,20210210
0.446009,0.024326,429.0,Yemen,YEM,YEM,20210210
0.533115,0.021334,569.0,Afghanistan,AFG,AFG,20210211
0.592287,0.025108,479.0,Albania,ALB,ALB,20210211
0.587769,0.010785,2084.0,Algeria,DZA,DZA,20210211
0.726128,0.025768,313.0,Angola,AGO,AGO,20210211
0.587096,0.00392,15800.0,Argentina,ARG,ARG,20210211
0.737835,0.032867,177.0,Armenia,ARM,ARM,20210211
0.44502,0.005563,8997.0,Australia,AUS,AUS,20210211
0.339266,0.006848,4783.0,Austria,AUT,AUT,20210211
0.706228,0.021543,456.0,Azerbaijan,AZE,AZE,20210211
0.60101,0.009587,2651.0,Bangladesh,BGD,BGD,20210211
0.77869,0.012209,1207.0,Belarus,BLR,BLR,20210211
0.392535,0.007108,4724.0,Belgium,BEL,BEL,20210211
0.667716,0.04143,130.0,Benin,BEN,BEN,20210211
0.680374,0.007797,3599.0,Bolivia,BOL,BOL,20210211
0.492675,0.018762,742.0,Bosnia and Herzegovina,BIH,BIH,20210211
0.362762,0.001926,62340.0,Brazil,BRA,BRA,20210211
0.538562,0.009207,2951.0,Bulgaria,BGR,BGR,20210211
0.681689,0.037873,168.0,Burkina Faso,BFA,BFA,20210211
0.52979,0.037622,191.0,Cambodia,KHM,KHM,20210211
0.69735,0.023961,377.0,Cameroon,CMR,CMR,20210211
0.408887,0.003996,15173.0,Canada,CAN,CAN,20210211
0.574857,0.005538,7966.0,Chile,CHL,CHL,20210211
0.682175,0.003965,13834.0,Colombia,COL,COL,20210211
0.513809,0.010636,2230.0,Costa Rica,CRI,CRI,20210211
0.63344,0.021646,519.0,C̫te d'Ivoire,CIV,CIV,20210211
0.424653,0.011399,1893.0,Croatia,HRV,HRV,20210211
0.281308,0.005711,6202.0,Czech Republic,CZE,CZE,20210211
0.741168,0.02943,237.0,Democratic Republic of the Congo,COD,COD,20210211
0.264825,0.005177,7272.0,Denmark,DNK,DNK,20210211
0.724457,0.011264,1773.0,Dominican Republic,DOM,DOM,20210211
0.712719,0.006347,5190.0,Ecuador,ECU,ECU,20210211
0.686779,0.006449,5180.0,Egypt,EGY,EGY,20210211
0.68568,0.009524,2371.0,El Salvador,SLV,SLV,20210211
0.644662,0.018807,666.0,Ethiopia,ETH,ETH,20210211
0.300383,0.009657,2251.0,Finland,FIN,FIN,20210211
0.477762,0.003011,27691.0,France,FRA,FRA,20210211
0.371959,0.002842,28957.0,Germany,DEU,DEU,20210211
0.848501,0.009189,1557.0,Ghana,GHA,GHA,20210211
0.430839,0.0064,5999.0,Greece,GRC,GRC,20210211
0.671744,0.01009,2215.0,Guatemala,GTM,GTM,20210211
0.401738,0.045602,125.0,Guinea,GIN,GIN,20210211
0.695648,0.033858,190.0,Haiti,HTI,HTI,20210211
0.712552,0.010206,1981.0,Honduras,HND,HND,20210211
0.607278,0.015043,1084.0,Hong Kong,HKG,HKG,20210211
0.419678,0.004895,10180.0,Hungary,HUN,HUN,20210211
0.492723,0.003586,19446.0,India,IND,IND,20210211
0.507777,0.004875,10506.0,Indonesia,IDN,IDN,20210211
0.576144,0.009109,2937.0,Iraq,IRQ,IRQ,20210211
0.40993,0.008012,3792.0,Ireland,IRL,IRL,20210211
0.320415,0.005797,6513.0,Israel,ISR,ISR,20210211
0.487938,0.002937,28972.0,Italy,ITA,ITA,20210211
0.782679,0.001834,50627.0,Japan,JPN,JPN,20210211
0.587197,0.01207,1671.0,Jordan,JOR,JOR,20210211
0.703762,0.015122,945.0,Kazakhstan,KAZ,KAZ,20210211
0.788002,0.00895,2096.0,Kenya,KEN,KEN,20210211
0.568244,0.023045,472.0,Kuwait,KWT,KWT,20210211
0.685054,0.026382,310.0,Kyrgyzstan,KGZ,KGZ,20210211
0.598924,0.039158,154.0,Laos,LAO,LAO,20210211
0.64343,0.013706,1278.0,Lebanon,LBN,LBN,20210211
0.533491,0.014861,1159.0,Libya,LBY,LBY,20210211
0.646943,0.044765,115.0,Madagascar,MDG,MDG,20210211
0.714785,0.006585,4706.0,Malaysia,MYS,MYS,20210211
0.619331,0.033161,213.0,Mali,MLI,MLI,20210211
0.613284,0.002057,56073.0,Mexico,MEX,MEX,20210211
0.726629,0.017919,626.0,Moldova,MDA,MDA,20210211
0.41516,0.01261,1536.0,Morocco,MAR,MAR,20210211
0.862356,0.012752,726.0,Mozambique,MOZ,MOZ,20210211
0.516593,0.027102,382.0,Myanmar,MMR,MMR,20210211
0.619819,0.012811,1473.0,Nepal,NPL,NPL,20210211
0.293759,0.004658,9565.0,Netherlands,NLD,NLD,20210211
0.456813,0.008638,3335.0,New Zealand,NZL,NZL,20210211
0.673468,0.013473,1205.0,Nicaragua,NIC,NIC,20210211
0.753963,0.007473,3325.0,Nigeria,NGA,NGA,20210211
0.21258,0.004805,7295.0,Norway,NOR,NOR,20210211
0.5069,0.034942,204.0,Oman,OMN,OMN,20210211
0.614187,0.009219,2837.0,Pakistan,PAK,PAK,20210211
0.600409,0.02098,575.0,Palestine,PSE,PSE,20210211
0.64066,0.014053,1180.0,Panama,PAN,PAN,20210211
0.573681,0.01343,1368.0,Paraguay,PRY,PRY,20210211
0.674175,0.004868,9274.0,Peru,PER,PER,20210211
0.813203,0.004272,8349.0,Philippines,PHL,PHL,20210211
0.494499,0.005452,8417.0,Poland,POL,POL,20210211
0.609506,0.004594,11301.0,Portugal,PRT,PRT,20210211
0.579788,0.00841,3472.0,"Puerto Rico, U.S.",PRI,PRI,20210211
0.55401,0.024135,499.0,Qatar,QAT,QAT,20210211
0.498701,0.006007,6943.0,Romania,ROU,ROU,20210211
0.632632,0.00544,7895.0,Russia,RUS,RUS,20210211
0.558277,0.010172,2421.0,Saudi Arabia,SAU,SAU,20210211
0.708401,0.033176,200.0,Senegal,SEN,SEN,20210211
0.386907,0.009627,2561.0,Serbia,SRB,SRB,20210211
0.580568,0.016442,918.0,Singapore,SGP,SGP,20210211
0.289902,0.00769,3478.0,Slovakia,SVK,SVK,20210211
0.513159,0.013636,1361.0,Slovenia,SVN,SVN,20210211
0.683875,0.006517,5105.0,South Africa,ZAF,ZAF,20210211
0.625528,0.008061,3662.0,South Korea,KOR,KOR,20210211
0.538776,0.003618,18997.0,Spain,ESP,ESP,20210211
0.710703,0.015394,866.0,Sri Lanka,LKA,LKA,20210211
0.587025,0.015463,1037.0,Sudan,SDN,SDN,20210211
0.332964,0.003541,17736.0,Sweden,SWE,SWE,20210211
0.405365,0.007355,4479.0,Switzerland,CHE,CHE,20210211
0.554429,0.004818,10670.0,Taiwan,TWN,TWN,20210211
0.681855,0.020987,518.0,Tanzania,TZA,TZA,20210211
0.615777,0.005307,8450.0,Thailand,THA,THA,20210211
0.651278,0.010971,1922.0,Tunisia,TUN,TUN,20210211
0.678159,0.005013,8705.0,Turkey,TUR,TUR,20210211
0.761818,0.004733,8148.0,Ukraine,UKR,UKR,20210211
0.45111,0.010515,2292.0,United Arab Emirates,ARE,ARE,20210211
0.275259,0.003249,18920.0,United Kingdom,GBR,GBR,20210211
0.662823,0.008611,3014.0,Uruguay,URY,URY,20210211
0.596423,0.022278,505.0,Uzbekistan,UZB,UZB,20210211
0.759687,0.006592,4232.0,Venezuela,VEN,VEN,20210211
0.440131,0.003554,19509.0,Vietnam,VNM,VNM,20210211
0.435043,0.024288,427.0,Yemen,YEM,YEM,20210211
0.527623,0.021069,585.0,Afghanistan,AFG,AFG,20210212
0.578688,0.022819,505.0,Albania,ALB,ALB,20210212
0.576528,0.010562,2193.0,Algeria,DZA,DZA,20210212
0.712754,0.026658,306.0,Angola,AGO,AGO,20210212
0.586229,0.003823,16629.0,Argentina,ARG,ARG,20210212
0.723586,0.031907,196.0,Armenia,ARM,ARM,20210212
0.448245,0.005311,9781.0,Australia,AUS,AUS,20210212
0.331575,0.00661,5079.0,Austria,AUT,AUT,20210212
0.704417,0.021519,458.0,Azerbaijan,AZE,AZE,20210212
0.581831,0.009229,2901.0,Bangladesh,BGD,BGD,20210212
0.760462,0.012752,1194.0,Belarus,BLR,BLR,20210212
0.387294,0.006951,4921.0,Belgium,BEL,BEL,20210212
0.623035,0.041189,135.0,Benin,BEN,BEN,20210212
0.675552,0.0077,3726.0,Bolivia,BOL,BOL,20210212
0.487317,0.018318,765.0,Bosnia and Herzegovina,BIH,BIH,20210212
0.358498,0.001877,65282.0,Brazil,BRA,BRA,20210212
0.532532,0.008947,3126.0,Bulgaria,BGR,BGR,20210212
0.637374,0.038156,177.0,Burkina Faso,BFA,BFA,20210212
0.602202,0.0336,200.0,Cambodia,KHM,KHM,20210212
0.715017,0.022989,394.0,Cameroon,CMR,CMR,20210212
0.405538,0.003851,16282.0,Canada,CAN,CAN,20210212
0.563854,0.005351,8583.0,Chile,CHL,CHL,20210212
0.672175,0.003906,14480.0,Colombia,COL,COL,20210212
0.51665,0.010275,2374.0,Costa Rica,CRI,CRI,20210212
0.636067,0.021675,510.0,C̫te d'Ivoire,CIV,CIV,20210212
0.407345,0.010882,2048.0,Croatia,HRV,HRV,20210212
0.281194,0.005514,6650.0,Czech Republic,CZE,CZE,20210212
0.7348,0.029374,254.0,Democratic Republic of the Congo,COD,COD,20210212
0.264895,0.005045,7652.0,Denmark,DNK,DNK,20210212
0.716949,0.011077,1859.0,Dominican Republic,DOM,DOM,20210212
0.708655,0.006067,5666.0,Ecuador,ECU,ECU,20210212
0.681636,0.006299,5485.0,Egypt,EGY,EGY,20210212
0.688659,0.009154,2553.0,El Salvador,SLV,SLV,20210212
0.657455,0.018158,703.0,Ethiopia,ETH,ETH,20210212
0.288282,0.009345,2347.0,Finland,FIN,FIN,20210212
0.477644,0.002931,29211.0,France,FRA,FRA,20210212
0.367989,0.00277,30364.0,Germany,DEU,DEU,20210212
0.844655,0.009184,1586.0,Ghana,GHA,GHA,20210212
0.432555,0.006195,6409.0,Greece,GRC,GRC,20210212
0.674977,0.009745,2339.0,Guatemala,GTM,GTM,20210212
0.443127,0.043238,138.0,Guinea,GIN,GIN,20210212
0.646589,0.034706,195.0,Haiti,HTI,HTI,20210212
0.722615,0.009944,2050.0,Honduras,HND,HND,20210212
0.605941,0.014407,1170.0,Hong Kong,HKG,HKG,20210212
0.420554,0.004763,10761.0,Hungary,HUN,HUN,20210212
0.490235,0.003535,20009.0,India,IND,IND,20210212
0.519932,0.004744,11104.0,Indonesia,IDN,IDN,20210212
0.596953,0.008747,3125.0,Iraq,IRQ,IRQ,20210212
0.412662,0.0078,3988.0,Ireland,IRL,IRL,20210212
0.319029,0.005729,6818.0,Israel,ISR,ISR,20210212
0.484811,0.002835,31073.0,Italy,ITA,ITA,20210212
0.780257,0.001815,52086.0,Japan,JPN,JPN,20210212
0.62499,0.01167,1729.0,Jordan,JOR,JOR,20210212
0.709335,0.015073,930.0,Kazakhstan,KAZ,KAZ,20210212
0.785363,0.009002,2094.0,Kenya,KEN,KEN,20210212
0.572381,0.022219,502.0,Kuwait,KWT,KWT,20210212
0.663581,0.026667,312.0,Kyrgyzstan,KGZ,KGZ,20210212
0.599701,0.038193,162.0,Laos,LAO,LAO,20210212
0.631794,0.013207,1360.0,Lebanon,LBN,LBN,20210212
0.537326,0.014352,1246.0,Libya,LBY,LBY,20210212
0.667113,0.043128,120.0,Madagascar,MDG,MDG,20210212
0.708059,0.006508,4890.0,Malaysia,MYS,MYS,20210212
0.620523,0.032476,222.0,Mali,MLI,MLI,20210212
0.612154,0.002003,59195.0,Mexico,MEX,MEX,20210212
0.711898,0.017784,651.0,Moldova,MDA,MDA,20210212
0.402503,0.01238,1587.0,Morocco,MAR,MAR,20210212
