percent_dc,mc_se,percent_dc_unw,dc_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.216291,0.009252,0.220508,0.009188,2009.0,Philippines,PHL,PHL,20200809
0.698828,0.009824,0.711466,0.009947,2128.0,Poland,POL,POL,20200809
0.512336,0.012154,0.550716,0.012213,1676.0,Portugal,PRT,PRT,20200809
0.422113,0.018718,0.417266,0.018748,695.0,"Puerto Rico, U.S.",PRI,PRI,20200809
0.289612,0.047505,0.359223,0.044911,103.0,Qatar,QAT,QAT,20200809
0.538893,0.011778,0.572805,0.011869,1765.0,Romania,ROU,ROU,20200809
0.642428,0.012986,0.628881,0.012883,1385.0,Russia,RUS,RUS,20200809
0.3769,0.02374,0.409302,0.023397,430.0,Saudi Arabia,SAU,SAU,20200809
0.508237,0.022719,0.541494,0.022795,482.0,Serbia,SRB,SRB,20200809
0.40295,0.034761,0.431373,0.034426,204.0,Singapore,SGP,SGP,20200809
0.685782,0.024596,0.697143,0.024848,350.0,Slovakia,SVK,SVK,20200809
0.533584,0.037129,0.521978,0.037081,182.0,Slovenia,SVN,SVN,20200809
0.416186,0.01513,0.439183,0.015027,1077.0,South Africa,ZAF,ZAF,20200809
0.407519,0.019574,0.428125,0.019438,640.0,South Korea,KOR,KOR,20200809
0.527825,0.008222,0.552761,0.008255,3658.0,Spain,ESP,ESP,20200809
0.390235,0.039987,0.43871,0.039308,155.0,Sri Lanka,LKA,LKA,20200809
0.795632,0.034496,0.771812,0.033146,149.0,Sudan,SDN,SDN,20200809
0.55457,0.009991,0.543225,0.009968,2487.0,Sweden,SWE,SWE,20200809
0.623021,0.017653,0.618734,0.017614,758.0,Switzerland,CHE,CHE,20200809
0.415147,0.010668,0.448022,0.01057,2174.0,Taiwan,TWN,TWN,20200809
0.21614,0.010401,0.2225,0.010293,1600.0,Thailand,THA,THA,20200809
0.610851,0.024572,0.663073,0.025347,371.0,Tunisia,TUN,TUN,20200809
0.36705,0.009561,0.419512,0.009339,2665.0,Turkey,TUR,TUR,20200809
0.706818,0.009958,0.715887,0.010052,2052.0,Ukraine,UKR,UKR,20200809
0.415513,0.027222,0.443114,0.027006,334.0,United Arab Emirates,ARE,ARE,20200809
0.439666,0.009935,0.467697,0.009884,2523.0,United Kingdom,GBR,GBR,20200809
0.622,0.020162,0.61578,0.020099,583.0,Uruguay,URY,URY,20200809
0.412687,0.048038,0.444444,0.047594,108.0,Uzbekistan,UZB,UZB,20200809
0.436928,0.016814,0.454442,0.016749,878.0,Venezuela,VEN,VEN,20200809
0.439328,0.008554,0.465451,0.008512,3401.0,Vietnam,VNM,VNM,20200809
0.523066,0.048786,0.509434,0.048743,106.0,Afghanistan,AFG,AFG,20200810
0.418483,0.044509,0.480315,0.043948,127.0,Albania,ALB,ALB,20200810
0.509898,0.021597,0.499069,0.021592,537.0,Algeria,DZA,DZA,20200810
0.406276,0.008303,0.429536,0.008238,3555.0,Argentina,ARG,ARG,20200810
0.426755,0.011319,0.443176,0.01127,1927.0,Australia,AUS,AUS,20200810
0.64673,0.019271,0.651961,0.019337,612.0,Austria,AUT,AUT,20200810
0.437736,0.02175,0.429672,0.021798,519.0,Bangladesh,BGD,BGD,20200810
0.43199,0.018123,0.463061,0.018004,758.0,Belgium,BEL,BEL,20200810
0.341936,0.015645,0.375391,0.015326,959.0,Bolivia,BOL,BOL,20200810
0.478052,0.039016,0.558282,0.039246,163.0,Bosnia and Herzegovina,BIH,BIH,20200810
0.603659,0.004364,0.619636,0.004397,12375.0,Brazil,BRA,BRA,20200810
0.573745,0.024444,0.60199,0.024696,402.0,Bulgaria,BGR,BGR,20200810
0.486021,0.011354,0.507216,0.01135,1940.0,Canada,CAN,CAN,20200810
0.430089,0.012948,0.428865,0.012953,1462.0,Chile,CHL,CHL,20200810
0.399332,0.009065,0.445294,0.008933,3007.0,Colombia,COL,COL,20200810
0.376802,0.018748,0.411594,0.018461,690.0,Costa Rica,CRI,CRI,20200810
0.510851,0.026213,0.544199,0.02631,362.0,Croatia,HRV,HRV,20200810
0.703802,0.015447,0.72209,0.015744,842.0,Czech Republic,CZE,CZE,20200810
0.674374,0.010819,0.688865,0.010951,1832.0,Denmark,DNK,DNK,20200810
0.485715,0.021575,0.494424,0.021568,538.0,Dominican Republic,DOM,DOM,20200810
0.473853,0.012927,0.498998,0.01291,1497.0,Ecuador,ECU,ECU,20200810
0.634048,0.01387,0.648398,0.013993,1186.0,Egypt,EGY,EGY,20200810
0.438724,0.017299,0.44431,0.017277,826.0,El Salvador,SLV,SLV,20200810
0.37976,0.048108,0.372549,0.048292,102.0,Ethiopia,ETH,ETH,20200810
0.583717,0.016715,0.6,0.016819,860.0,Finland,FIN,FIN,20200810
0.578766,0.007987,0.603412,0.008062,3752.0,France,FRA,FRA,20200810
0.573358,0.007364,0.624884,0.007522,4324.0,Germany,DEU,DEU,20200810
0.467704,0.041091,0.510067,0.041014,149.0,Ghana,GHA,GHA,20200810
0.558565,0.014415,0.598963,0.014605,1157.0,Greece,GRC,GRC,20200810
0.374127,0.017036,0.453801,0.016559,855.0,Guatemala,GTM,GTM,20200810
0.423354,0.023507,0.391204,0.0238,432.0,Honduras,HND,HND,20200810
0.299679,0.021881,0.326087,0.021383,460.0,Hong Kong,HKG,HKG,20200810
0.701083,0.012204,0.694737,0.012131,1425.0,Hungary,HUN,HUN,20200810
0.209621,0.005731,0.228087,0.005559,5362.0,India,IND,IND,20200810
0.382458,0.010209,0.390105,0.010171,2284.0,Indonesia,IDN,IDN,20200810
0.389704,0.018034,0.453473,0.017667,763.0,Iraq,IRQ,IRQ,20200810
0.478122,0.018017,0.473342,0.018025,769.0,Ireland,IRL,IRL,20200810
0.617291,0.016573,0.61015,0.016517,867.0,Israel,ISR,ISR,20200810
0.571183,0.006886,0.612021,0.006994,5008.0,Italy,ITA,ITA,20200810
0.302067,0.004822,0.287611,0.004891,8814.0,Japan,JPN,JPN,20200810
0.511119,0.023412,0.547461,0.023512,453.0,Jordan,JOR,JOR,20200810
0.597544,0.028381,0.543689,0.027943,309.0,Kazakhstan,KAZ,KAZ,20200810
0.347327,0.021216,0.361868,0.021021,514.0,Kenya,KEN,KEN,20200810
0.667957,0.044895,0.649123,0.044303,114.0,Kyrgyzstan,KGZ,KGZ,20200810
0.512274,0.040802,0.516556,0.040813,151.0,Lebanon,LBN,LBN,20200810
0.589048,0.029091,0.617857,0.029456,280.0,Libya,LBY,LBY,20200810
0.294507,0.013935,0.307201,0.013769,1097.0,Malaysia,MYS,MYS,20200810
0.481361,0.005131,0.520937,0.005132,9481.0,Mexico,MEX,MEX,20200810
0.575712,0.037242,0.606936,0.037685,173.0,Moldova,MDA,MDA,20200810
0.467533,0.025314,0.508951,0.025265,391.0,Morocco,MAR,MAR,20200810
0.464934,0.047656,0.513514,0.047556,111.0,Mozambique,MOZ,MOZ,20200810
0.303954,0.0302,0.342742,0.029267,248.0,Myanmar,MMR,MMR,20200810
0.259237,0.019193,0.307427,0.018227,579.0,Nepal,NPL,NPL,20200810
0.460431,0.010966,0.445255,0.010998,2055.0,Netherlands,NLD,NLD,20200810
0.747058,0.019281,0.757576,0.019558,495.0,New Zealand,NZL,NZL,20200810
0.483266,0.027235,0.494083,0.027221,338.0,Nicaragua,NIC,NIC,20200810
0.47356,0.022844,0.50625,0.022814,480.0,Nigeria,NGA,NGA,20200810
0.550228,0.013159,0.553922,0.013169,1428.0,Norway,NOR,NOR,20200810
0.532411,0.020336,0.538206,0.020353,602.0,Pakistan,PAK,PAK,20200810
0.684982,0.040488,0.65942,0.039687,138.0,Palestine,PSE,PSE,20200810
0.294585,0.025177,0.294833,0.02517,329.0,Panama,PAN,PAN,20200810
0.452979,0.023521,0.46,0.023492,450.0,Paraguay,PRY,PRY,20200810
0.364536,0.011683,0.376525,0.011605,1721.0,Peru,PER,PER,20200810
0.267906,0.009574,0.234964,0.010001,1962.0,Philippines,PHL,PHL,20200810
0.701844,0.010105,0.7276,0.010383,1942.0,Poland,POL,POL,20200810
0.521434,0.012229,0.56068,0.012309,1648.0,Portugal,PRT,PRT,20200810
0.459034,0.019933,0.450321,0.019965,624.0,"Puerto Rico, U.S.",PRI,PRI,20200810
0.572951,0.011786,0.615249,0.011983,1705.0,Romania,ROU,ROU,20200810
0.657557,0.012882,0.65157,0.01283,1369.0,Russia,RUS,RUS,20200810
0.287016,0.025425,0.356742,0.024009,356.0,Saudi Arabia,SAU,SAU,20200810
0.545812,0.022822,0.555789,0.022869,475.0,Serbia,SRB,SRB,20200810
0.426662,0.031239,0.422311,0.031281,251.0,Singapore,SGP,SGP,20200810
0.672015,0.024762,0.694524,0.025239,347.0,Slovakia,SVK,SVK,20200810
0.454646,0.042129,0.460993,0.042084,141.0,Slovenia,SVN,SVN,20200810
0.420831,0.014842,0.433692,0.014785,1116.0,South Africa,ZAF,ZAF,20200810
0.422596,0.019965,0.439418,0.01987,619.0,South Korea,KOR,KOR,20200810
0.524477,0.008255,0.543108,0.008276,3642.0,Spain,ESP,ESP,20200810
0.390883,0.040513,0.390411,0.040522,146.0,Sri Lanka,LKA,LKA,20200810
0.719934,0.035361,0.717791,0.035279,163.0,Sudan,SDN,SDN,20200810
0.563227,0.010131,0.53152,0.01007,2427.0,Sweden,SWE,SWE,20200810
0.62919,0.01825,0.619182,0.018153,709.0,Switzerland,CHE,CHE,20200810
0.423789,0.010921,0.439013,0.010874,2066.0,Taiwan,TWN,TWN,20200810
0.249006,0.011011,0.253521,0.010945,1562.0,Thailand,THA,THA,20200810
0.581303,0.025924,0.612994,0.026258,354.0,Tunisia,TUN,TUN,20200810
0.375026,0.009787,0.423529,0.009589,2550.0,Turkey,TUR,TUR,20200810
0.667408,0.010083,0.6963,0.01033,2081.0,Ukraine,UKR,UKR,20200810
0.350673,0.027866,0.412141,0.027015,313.0,United Arab Emirates,ARE,ARE,20200810
0.448003,0.010011,0.465781,0.00998,2484.0,United Kingdom,GBR,GBR,20200810
0.602206,0.019472,0.601896,0.019469,633.0,Uruguay,URY,URY,20200810
0.430171,0.016572,0.418264,0.016633,887.0,Venezuela,VEN,VEN,20200810
0.451429,0.008743,0.467465,0.00872,3258.0,Vietnam,VNM,VNM,20200810
0.635295,0.043499,0.624,0.043226,125.0,Afghanistan,AFG,AFG,20200811
0.467628,0.043636,0.450382,0.043761,131.0,Albania,ALB,ALB,20200811
0.423317,0.022089,0.453831,0.021921,509.0,Algeria,DZA,DZA,20200811
0.516995,0.048337,0.5,0.048309,108.0,Angola,AGO,AGO,20200811
0.408596,0.008357,0.412561,0.008345,3471.0,Argentina,ARG,ARG,20200811
0.437061,0.011607,0.441289,0.011595,1831.0,Australia,AUS,AUS,20200811
0.648906,0.019426,0.67642,0.019819,581.0,Austria,AUT,AUT,20200811
0.410722,0.020478,0.412781,0.020463,579.0,Bangladesh,BGD,BGD,20200811
0.437668,0.019259,0.480712,0.019123,674.0,Belgium,BEL,BEL,20200811
0.366403,0.016097,0.404941,0.0158,931.0,Bolivia,BOL,BOL,20200811
0.584702,0.038807,0.502994,0.038247,167.0,Bosnia and Herzegovina,BIH,BIH,20200811
0.560848,0.00451,0.56155,0.004511,12104.0,Brazil,BRA,BRA,20200811
0.59348,0.024028,0.622549,0.024347,408.0,Bulgaria,BGR,BGR,20200811
0.402502,0.011196,0.460414,0.011015,1983.0,Canada,CAN,CAN,20200811
0.457169,0.01296,0.456022,0.012962,1478.0,Chile,CHL,CHL,20200811
0.389662,0.009281,0.423836,0.009159,2836.0,Colombia,COL,COL,20200811
0.398147,0.018012,0.408847,0.017934,746.0,Costa Rica,CRI,CRI,20200811
0.443774,0.025221,0.464286,0.025126,392.0,Croatia,HRV,HRV,20200811
0.712152,0.015054,0.722348,0.015219,886.0,Czech Republic,CZE,CZE,20200811
0.653124,0.011463,0.654472,0.011473,1722.0,Denmark,DNK,DNK,20200811
0.467111,0.020376,0.507463,0.020334,603.0,Dominican Republic,DOM,DOM,20200811
0.478301,0.012857,0.50694,0.012846,1513.0,Ecuador,ECU,ECU,20200811
0.660522,0.013303,0.678282,0.013486,1234.0,Egypt,EGY,EGY,20200811
0.448046,0.017276,0.46283,0.01723,834.0,El Salvador,SLV,SLV,20200811
0.361836,0.048444,0.376238,0.048053,101.0,Ethiopia,ETH,ETH,20200811
0.551004,0.016934,0.565268,0.016991,858.0,Finland,FIN,FIN,20200811
0.54064,0.008064,0.574887,0.008129,3759.0,France,FRA,FRA,20200811
0.58074,0.007513,0.61434,0.007617,4198.0,Germany,DEU,DEU,20200811
0.378964,0.038809,0.432927,0.037998,164.0,Ghana,GHA,GHA,20200811
0.540002,0.014511,0.584922,0.014678,1154.0,Greece,GRC,GRC,20200811
0.417861,0.017069,0.465497,0.016877,855.0,Guatemala,GTM,GTM,20200811
0.410394,0.024764,0.402036,0.024845,393.0,Honduras,HND,HND,20200811
0.267335,0.021178,0.282561,0.020817,453.0,Hong Kong,HKG,HKG,20200811
0.694814,0.012275,0.687456,0.012194,1427.0,Hungary,HUN,HUN,20200811
0.227828,0.005891,0.250646,0.005701,5414.0,India,IND,IND,20200811
0.375813,0.010403,0.40018,0.010284,2219.0,Indonesia,IDN,IDN,20200811
0.42678,0.018889,0.469242,0.018721,699.0,Iraq,IRQ,IRQ,20200811
0.464622,0.018174,0.464191,0.018175,754.0,Ireland,IRL,IRL,20200811
0.620419,0.01647,0.603624,0.01634,883.0,Israel,ISR,ISR,20200811
0.555466,0.00705,0.592959,0.007131,4857.0,Italy,ITA,ITA,20200811
0.302935,0.005012,0.298031,0.005036,8328.0,Japan,JPN,JPN,20200811
0.550317,0.022291,0.602484,0.022659,483.0,Jordan,JOR,JOR,20200811
0.568526,0.028611,0.59661,0.028885,295.0,Kazakhstan,KAZ,KAZ,20200811
0.385673,0.020004,0.39094,0.019955,596.0,Kenya,KEN,KEN,20200811
0.454986,0.037582,0.5,0.03743,178.0,Lebanon,LBN,LBN,20200811
0.552631,0.028164,0.632653,0.029048,294.0,Libya,LBY,LBY,20200811
0.257792,0.013845,0.287184,0.013385,1069.0,Malaysia,MYS,MYS,20200811
0.451816,0.005127,0.49185,0.005104,9509.0,Mexico,MEX,MEX,20200811
0.577684,0.039178,0.594937,0.03942,158.0,Moldova,MDA,MDA,20200811
0.408864,0.025165,0.458015,0.024831,393.0,Morocco,MAR,MAR,20200811
0.61465,0.045808,0.581197,0.045187,117.0,Mozambique,MOZ,MOZ,20200811
0.361812,0.032973,0.390909,0.032471,220.0,Myanmar,MMR,MMR,20200811
0.25924,0.019497,0.281426,0.018999,533.0,Nepal,NPL,NPL,20200811
0.442281,0.01138,0.437138,0.011394,1901.0,Netherlands,NLD,NLD,20200811
0.704092,0.014086,0.708934,0.014154,1041.0,New Zealand,NZL,NZL,20200811
0.539861,0.02579,0.567568,0.025946,370.0,Nicaragua,NIC,NIC,20200811
0.527902,0.020806,0.532986,0.020819,576.0,Nigeria,NGA,NGA,20200811
0.537428,0.013359,0.511777,0.013326,1401.0,Norway,NOR,NOR,20200811
0.525201,0.020235,0.515548,0.020219,611.0,Pakistan,PAK,PAK,20200811
0.69693,0.039215,0.668966,0.038299,145.0,Palestine,PSE,PSE,20200811
0.371247,0.028422,0.37457,0.028371,291.0,Panama,PAN,PAN,20200811
0.454446,0.022395,0.48497,0.022312,499.0,Paraguay,PRY,PRY,20200811
0.379955,0.011968,0.378954,0.011975,1644.0,Peru,PER,PER,20200811
0.246876,0.009879,0.23337,0.010071,1834.0,Philippines,PHL,PHL,20200811
0.68269,0.010931,0.692265,0.011022,1784.0,Poland,POL,POL,20200811
0.498419,0.012429,0.528501,0.012449,1614.0,Portugal,PRT,PRT,20200811
0.451951,0.018852,0.433526,0.018933,692.0,"Puerto Rico, U.S.",PRI,PRI,20200811
0.29547,0.04586,0.317308,0.044956,104.0,Qatar,QAT,QAT,20200811
0.567579,0.012011,0.605311,0.012174,1657.0,Romania,ROU,ROU,20200811
0.655374,0.012721,0.660895,0.01277,1386.0,Russia,RUS,RUS,20200811
0.278544,0.023496,0.335802,0.022303,405.0,Saudi Arabia,SAU,SAU,20200811
0.551956,0.023789,0.561927,0.023843,436.0,Serbia,SRB,SRB,20200811
0.370291,0.033476,0.417431,0.03278,218.0,Singapore,SGP,SGP,20200811
0.6527,0.027434,0.686411,0.028153,287.0,Slovakia,SVK,SVK,20200811
0.574151,0.041204,0.594406,0.041495,143.0,Slovenia,SVN,SVN,20200811
0.442885,0.014696,0.452091,0.014667,1148.0,South Africa,ZAF,ZAF,20200811
0.467062,0.020395,0.498339,0.020351,602.0,South Korea,KOR,KOR,20200811
0.490387,0.008358,0.506566,0.008357,3579.0,Spain,ESP,ESP,20200811
0.414054,0.041499,0.455172,0.041046,145.0,Sri Lanka,LKA,LKA,20200811
0.661847,0.035017,0.691429,0.035864,175.0,Sudan,SDN,SDN,20200811
0.54797,0.010212,0.520886,0.010174,2394.0,Sweden,SWE,SWE,20200811
0.562266,0.018715,0.566952,0.018738,702.0,Switzerland,CHE,CHE,20200811
0.414106,0.011076,0.435411,0.011003,2005.0,Taiwan,TWN,TWN,20200811
0.284593,0.011176,0.276077,0.011281,1601.0,Thailand,THA,THA,20200811
0.589989,0.025333,0.635359,0.025886,362.0,Tunisia,TUN,TUN,20200811
0.352702,0.009776,0.398565,0.009541,2509.0,Turkey,TUR,TUR,20200811
0.709251,0.009938,0.712085,0.009967,2077.0,Ukraine,UKR,UKR,20200811
0.361476,0.027117,0.418675,0.026407,332.0,United Arab Emirates,ARE,ARE,20200811
0.404055,0.010065,0.414685,0.010025,2397.0,United Kingdom,GBR,GBR,20200811
0.604054,0.019186,0.61051,0.019242,647.0,Uruguay,URY,URY,20200811
0.453285,0.04988,0.465347,0.049781,101.0,Uzbekistan,UZB,UZB,20200811
0.448171,0.01653,0.463227,0.016486,911.0,Venezuela,VEN,VEN,20200811
0.453658,0.008753,0.472342,0.008729,3254.0,Vietnam,VNM,VNM,20200811
0.561712,0.043688,0.561538,0.043686,130.0,Albania,ALB,ALB,20200812
0.467552,0.022863,0.465409,0.022869,477.0,Algeria,DZA,DZA,20200812
0.408411,0.008391,0.405082,0.008401,3424.0,Argentina,ARG,ARG,20200812
0.443168,0.011729,0.443454,0.011728,1795.0,Australia,AUS,AUS,20200812
0.598063,0.019445,0.624799,0.01969,621.0,Austria,AUT,AUT,20200812
0.398726,0.021051,0.439856,0.020765,557.0,Bangladesh,BGD,BGD,20200812
0.762911,0.024654,0.756579,0.024433,304.0,Belarus,BLR,BLR,20200812
0.44135,0.019035,0.473149,0.018931,689.0,Belgium,BEL,BEL,20200812
0.395065,0.017105,0.426523,0.016908,837.0,Bolivia,BOL,BOL,20200812
0.518942,0.039069,0.552147,0.039256,163.0,Bosnia and Herzegovina,BIH,BIH,20200812
0.537465,0.004733,0.544519,0.004738,11074.0,Brazil,BRA,BRA,20200812
0.500992,0.02596,0.525606,0.025994,371.0,Bulgaria,BGR,BGR,20200812
0.463286,0.011336,0.479156,0.011315,1943.0,Canada,CAN,CAN,20200812
0.437576,0.013739,0.43951,0.013733,1306.0,Chile,CHL,CHL,20200812
0.414169,0.009452,0.447254,0.009364,2768.0,Colombia,COL,COL,20200812
0.396111,0.018151,0.409524,0.018053,735.0,Costa Rica,CRI,CRI,20200812
0.449643,0.023969,0.490826,0.023851,436.0,Croatia,HRV,HRV,20200812
0.676342,0.015733,0.708134,0.016191,836.0,Czech Republic,CZE,CZE,20200812
0.667178,0.011246,0.667426,0.011248,1756.0,Denmark,DNK,DNK,20200812
0.462216,0.021281,0.478261,0.02124,552.0,Dominican Republic,DOM,DOM,20200812
0.470152,0.012938,0.48359,0.012921,1493.0,Ecuador,ECU,ECU,20200812
0.607987,0.013919,0.640875,0.014164,1189.0,Egypt,EGY,EGY,20200812
0.422826,0.018194,0.447861,0.018075,748.0,El Salvador,SLV,SLV,20200812
0.546957,0.017185,0.565426,0.017258,833.0,Finland,FIN,FIN,20200812
0.567559,0.008062,0.594769,0.008136,3709.0,France,FRA,FRA,20200812
0.571033,0.007651,0.611481,0.007769,4059.0,Germany,DEU,DEU,20200812
0.362251,0.03837,0.42515,0.037306,167.0,Ghana,GHA,GHA,20200812
0.551716,0.01472,0.57764,0.014821,1127.0,Greece,GRC,GRC,20200812
0.337311,0.01714,0.394349,0.016582,814.0,Guatemala,GTM,GTM,20200812
0.371649,0.024667,0.415,0.024193,400.0,Honduras,HND,HND,20200812
0.219748,0.020427,0.234339,0.019969,431.0,Hong Kong,HKG,HKG,20200812
0.713504,0.011823,0.721334,0.011923,1439.0,Hungary,HUN,HUN,20200812
0.204989,0.005837,0.228913,0.005609,5181.0,India,IND,IND,20200812
0.394352,0.010268,0.405334,0.010221,2287.0,Indonesia,IDN,IDN,20200812
0.463457,0.018998,0.484848,0.018956,693.0,Iraq,IRQ,IRQ,20200812
0.413984,0.018277,0.461745,0.018058,745.0,Ireland,IRL,IRL,20200812
0.593668,0.016876,0.599526,0.016916,844.0,Israel,ISR,ISR,20200812
0.554676,0.006844,0.58836,0.006911,5172.0,Italy,ITA,ITA,20200812
0.30114,0.005212,0.29895,0.005223,7717.0,Japan,JPN,JPN,20200812
0.614385,0.021066,0.599631,0.020927,542.0,Jordan,JOR,JOR,20200812
0.584118,0.029495,0.580071,0.029455,281.0,Kazakhstan,KAZ,KAZ,20200812
0.385204,0.022376,0.412371,0.02212,485.0,Kenya,KEN,KEN,20200812
0.26476,0.047258,0.33,0.044343,100.0,Kuwait,KWT,KWT,20200812
0.638776,0.049287,0.584158,0.048036,101.0,Kyrgyzstan,KGZ,KGZ,20200812
0.323154,0.034844,0.40201,0.033237,199.0,Lebanon,LBN,LBN,20200812
0.578143,0.02786,0.621711,0.028371,304.0,Libya,LBY,LBY,20200812
0.27481,0.014521,0.303785,0.014096,1004.0,Malaysia,MYS,MYS,20200812
0.456004,0.005136,0.481986,0.00512,9465.0,Mexico,MEX,MEX,20200812
0.599007,0.041014,0.597222,0.040984,144.0,Moldova,MDA,MDA,20200812
0.427608,0.025211,0.529262,0.024988,393.0,Morocco,MAR,MAR,20200812
0.556688,0.048523,0.586538,0.048949,104.0,Mozambique,MOZ,MOZ,20200812
0.362016,0.031966,0.386266,0.031552,233.0,Myanmar,MMR,MMR,20200812
0.250416,0.020317,0.28629,0.019473,496.0,Nepal,NPL,NPL,20200812
0.444813,0.011449,0.425509,0.011507,1866.0,Netherlands,NLD,NLD,20200812
0.578375,0.015229,0.581905,0.015247,1050.0,New Zealand,NZL,NZL,20200812
0.514555,0.025347,0.526992,0.025373,389.0,Nicaragua,NIC,NIC,20200812
0.475073,0.022374,0.514,0.022355,500.0,Nigeria,NGA,NGA,20200812
0.520845,0.013904,0.506955,0.013893,1294.0,Norway,NOR,NOR,20200812
0.526268,0.020084,0.526656,0.020085,619.0,Pakistan,PAK,PAK,20200812
0.563652,0.04019,0.619048,0.041044,147.0,Palestine,PSE,PSE,20200812
0.362255,0.028555,0.35,0.028776,280.0,Panama,PAN,PAN,20200812
0.404366,0.023219,0.435449,0.022982,457.0,Paraguay,PRY,PRY,20200812
0.348418,0.011644,0.375145,0.011459,1730.0,Peru,PER,PER,20200812
0.230945,0.010164,0.231884,0.01015,1725.0,Philippines,PHL,PHL,20200812
0.692912,0.010482,0.712601,0.010684,1865.0,Poland,POL,POL,20200812
0.510335,0.012355,0.54428,0.012401,1626.0,Portugal,PRT,PRT,20200812
0.480931,0.019459,0.426584,0.019658,647.0,"Puerto Rico, U.S.",PRI,PRI,20200812
0.557983,0.012534,0.570147,0.012574,1561.0,Romania,ROU,ROU,20200812
0.663676,0.013137,0.66332,0.013134,1295.0,Russia,RUS,RUS,20200812
0.326954,0.025057,0.381963,0.024192,377.0,Saudi Arabia,SAU,SAU,20200812
0.504905,0.023656,0.53139,0.023701,446.0,Serbia,SRB,SRB,20200812
0.367008,0.031968,0.395745,0.031509,235.0,Singapore,SGP,SGP,20200812
0.688651,0.024202,0.717579,0.024893,347.0,Slovakia,SVK,SVK,20200812
0.464294,0.041236,0.506757,0.041134,148.0,Slovenia,SVN,SVN,20200812
0.411227,0.014855,0.432165,0.014756,1113.0,South Africa,ZAF,ZAF,20200812
0.463973,0.020822,0.466087,0.020815,575.0,South Korea,KOR,KOR,20200812
0.490164,0.008363,0.510912,0.008363,3574.0,Spain,ESP,ESP,20200812
0.409427,0.043969,0.449612,0.043463,129.0,Sri Lanka,LKA,LKA,20200812
0.676689,0.035361,0.717791,0.036749,163.0,Sudan,SDN,SDN,20200812
0.515208,0.010518,0.518158,0.01052,2258.0,Sweden,SWE,SWE,20200812
0.630245,0.017841,0.614765,0.017698,745.0,Switzerland,CHE,CHE,20200812
0.404179,0.011385,0.442227,0.011249,1904.0,Taiwan,TWN,TWN,20200812
0.226266,0.01061,0.233333,0.010496,1590.0,Thailand,THA,THA,20200812
0.59037,0.02595,0.632948,0.026476,346.0,Tunisia,TUN,TUN,20200812
0.372799,0.009954,0.407058,0.009797,2437.0,Turkey,TUR,TUR,20200812
0.705076,0.010012,0.709082,0.010052,2059.0,Ukraine,UKR,UKR,20200812
0.379868,0.026701,0.391045,0.026557,335.0,United Arab Emirates,ARE,ARE,20200812
0.433973,0.010452,0.451499,0.010409,2268.0,United Kingdom,GBR,GBR,20200812
0.634228,0.019737,0.605863,0.019453,614.0,Uruguay,URY,URY,20200812
0.432249,0.049224,0.446602,0.049051,103.0,Uzbekistan,UZB,UZB,20200812
0.471164,0.017524,0.469212,0.017528,812.0,Venezuela,VEN,VEN,20200812
0.452521,0.008681,0.463496,0.008665,3301.0,Vietnam,VNM,VNM,20200812
0.673115,0.046533,0.598214,0.044523,112.0,Afghanistan,AFG,AFG,20200813
0.588197,0.03982,0.594771,0.039919,153.0,Albania,ALB,ALB,20200813
0.449944,0.023337,0.504348,0.023221,460.0,Algeria,DZA,DZA,20200813
0.42771,0.008503,0.427643,0.008504,3386.0,Argentina,ARG,ARG,20200813
0.468317,0.012118,0.455621,0.012142,1690.0,Australia,AUS,AUS,20200813
0.633651,0.01926,0.670017,0.019736,597.0,Austria,AUT,AUT,20200813
0.382009,0.021586,0.409615,0.021328,520.0,Bangladesh,BGD,BGD,20200813
0.604812,0.029689,0.641221,0.030262,262.0,Belarus,BLR,BLR,20200813
0.433424,0.019209,0.454681,0.019116,673.0,Belgium,BEL,BEL,20200813
0.44973,0.016916,0.453287,0.016905,867.0,Bolivia,BOL,BOL,20200813
0.495057,0.03976,0.570513,0.040159,156.0,Bosnia and Herzegovina,BIH,BIH,20200813
0.535139,0.004919,0.546271,0.004928,10244.0,Brazil,BRA,BRA,20200813
0.572663,0.025301,0.559585,0.025212,386.0,Bulgaria,BGR,BGR,20200813
0.429392,0.011497,0.452267,0.011434,1875.0,Canada,CAN,CAN,20200813
