smoothed_trust_politicians,smoothed_trust_politicians_se,sample_size,country,iso_code,gid_0,survey_date
0.27496,0.025367,308.0,Tanzania,TZA,TZA,20210122
0.132381,0.002673,16072.0,Thailand,THA,THA,20210122
0.171868,0.007823,2346.0,Tunisia,TUN,TUN,20210122
0.095564,0.003116,8905.0,Turkey,TUR,TUR,20210122
0.035787,0.00184,10198.0,Ukraine,UKR,UKR,20210122
0.194134,0.008157,2382.0,United Arab Emirates,ARE,ARE,20210122
0.144971,0.00239,21689.0,United Kingdom,GBR,GBR,20210122
0.100943,0.004793,3966.0,Uruguay,URY,URY,20210122
0.103802,0.013148,542.0,Uzbekistan,UZB,UZB,20210122
0.093907,0.00438,4464.0,Venezuela,VEN,VEN,20210122
0.302489,0.004568,10128.0,Vietnam,VNM,VNM,20210122
0.147203,0.017953,421.0,Yemen,YEM,YEM,20210122
0.210326,0.016817,640.0,Afghanistan,AFG,AFG,20210123
0.133657,0.016417,460.0,Albania,ALB,ALB,20210123
0.18071,0.008585,2000.0,Algeria,DZA,DZA,20210123
0.204097,0.021682,342.0,Angola,AGO,AGO,20210123
0.109523,0.002391,17090.0,Argentina,ARG,ARG,20210123
0.088369,0.017533,250.0,Armenia,ARM,ARM,20210123
0.108401,0.003016,10873.0,Australia,AUS,AUS,20210123
0.087449,0.003745,5752.0,Austria,AUT,AUT,20210123
0.070298,0.011669,479.0,Azerbaijan,AZE,AZE,20210123
0.18987,0.007654,2795.0,Bangladesh,BGD,BGD,20210123
0.019241,0.003474,1580.0,Belarus,BLR,BLR,20210123
0.083515,0.003755,5482.0,Belgium,BEL,BEL,20210123
0.170839,0.03287,142.0,Benin,BEN,BEN,20210123
0.086165,0.004032,4885.0,Bolivia,BOL,BOL,20210123
0.040413,0.006942,838.0,Bosnia and Herzegovina,BIH,BIH,20210123
0.140437,0.001173,87740.0,Brazil,BRA,BRA,20210123
0.063718,0.004501,3009.0,Bulgaria,BGR,BGR,20210123
0.178644,0.025295,215.0,Burkina Faso,BFA,BFA,20210123
0.174075,0.02274,289.0,Cambodia,KHM,KHM,20210123
0.137738,0.01926,320.0,Cameroon,CMR,CMR,20210123
0.116665,0.002385,18172.0,Canada,CAN,CAN,20210123
0.078118,0.002818,9074.0,Chile,CHL,CHL,20210123
0.09964,0.002239,17918.0,Colombia,COL,COL,20210123
0.149449,0.006694,2860.0,Costa Rica,CRI,CRI,20210123
0.229492,0.017871,572.0,C̫te d'Ivoire,CIV,CIV,20210123
0.03085,0.003598,2273.0,Croatia,HRV,HRV,20210123
0.074998,0.003449,5839.0,Czech Republic,CZE,CZE,20210123
0.183737,0.026174,227.0,Democratic Republic of the Congo,COD,COD,20210123
0.184858,0.00404,9275.0,Denmark,DNK,DNK,20210123
0.107168,0.00644,2310.0,Dominican Republic,DOM,DOM,20210123
0.080928,0.003488,6170.0,Ecuador,ECU,ECU,20210123
0.154342,0.00434,7000.0,Egypt,EGY,EGY,20210123
0.102406,0.005615,2926.0,El Salvador,SLV,SLV,20210123
0.193977,0.018187,544.0,Ethiopia,ETH,ETH,20210123
0.197918,0.008122,2417.0,Finland,FIN,FIN,20210123
0.09163,0.001642,31010.0,France,FRA,FRA,20210123
0.093971,0.001593,33516.0,Germany,DEU,DEU,20210123
0.112104,0.008188,1486.0,Ghana,GHA,GHA,20210123
0.066913,0.003758,4428.0,Greece,GRC,GRC,20210123
0.10888,0.00595,2767.0,Guatemala,GTM,GTM,20210123
0.302858,0.039853,137.0,Guinea,GIN,GIN,20210123
0.198512,0.026955,220.0,Haiti,HTI,HTI,20210123
0.078763,0.005852,2124.0,Honduras,HND,HND,20210123
0.119241,0.008506,1483.0,Hong Kong,HKG,HKG,20210123
0.054614,0.002234,10357.0,Hungary,HUN,HUN,20210123
0.185563,0.002997,18335.0,India,IND,IND,20210123
0.162583,0.003241,13124.0,Indonesia,IDN,IDN,20210123
0.12949,0.006418,2781.0,Iraq,IRQ,IRQ,20210123
0.131813,0.004791,5285.0,Ireland,IRL,IRL,20210123
0.092566,0.006165,2281.0,Israel,ISR,ISR,20210123
0.132602,0.001928,30989.0,Italy,ITA,ITA,20210123
0.131503,0.001332,64409.0,Japan,JPN,JPN,20210123
0.121241,0.007445,1939.0,Jordan,JOR,JOR,20210123
0.055379,0.007182,1043.0,Kazakhstan,KAZ,KAZ,20210123
0.141067,0.006995,2469.0,Kenya,KEN,KEN,20210123
0.20801,0.019363,438.0,Kuwait,KWT,KWT,20210123
0.084371,0.01412,393.0,Kyrgyzstan,KGZ,KGZ,20210123
0.222546,0.028045,227.0,Laos,LAO,LAO,20210123
0.081327,0.006716,1674.0,Lebanon,LBN,LBN,20210123
0.202762,0.011086,1333.0,Libya,LBY,LBY,20210123
0.14625,0.032327,124.0,Madagascar,MDG,MDG,20210123
0.176645,0.004427,7446.0,Malaysia,MYS,MYS,20210123
0.293012,0.031538,230.0,Mali,MLI,MLI,20210123
0.127925,0.001278,68321.0,Mexico,MEX,MEX,20210123
0.045162,0.007763,690.0,Moldova,MDA,MDA,20210123
0.149759,0.009319,1509.0,Morocco,MAR,MAR,20210123
0.217004,0.015309,709.0,Mozambique,MOZ,MOZ,20210123
0.348431,0.010999,1926.0,Myanmar,MMR,MMR,20210123
0.127339,0.008362,1645.0,Nepal,NPL,NPL,20210123
0.099646,0.002515,14197.0,Netherlands,NLD,NLD,20210123
0.140013,0.005389,4202.0,New Zealand,NZL,NZL,20210123
0.101042,0.0078,1506.0,Nicaragua,NIC,NIC,20210123
0.133529,0.005434,4038.0,Nigeria,NGA,NGA,20210123
0.139859,0.003754,8530.0,Norway,NOR,NOR,20210123
0.132085,0.022284,231.0,Oman,OMN,OMN,20210123
0.161317,0.006265,3613.0,Pakistan,PAK,PAK,20210123
0.139615,0.012783,745.0,Palestine,PSE,PSE,20210123
0.093955,0.007403,1535.0,Panama,PAN,PAN,20210123
0.070157,0.006376,1590.0,Paraguay,PRY,PRY,20210123
0.094196,0.003191,8447.0,Peru,PER,PER,20210123
0.129688,0.003328,10199.0,Philippines,PHL,PHL,20210123
0.071106,0.002659,9341.0,Poland,POL,POL,20210123
0.16484,0.003084,15067.0,Portugal,PRT,PRT,20210123
0.182564,0.006459,3718.0,"Puerto Rico, U.S.",PRI,PRI,20210123
0.17357,0.018843,419.0,Qatar,QAT,QAT,20210123
0.07533,0.003031,7625.0,Romania,ROU,ROU,20210123
0.043979,0.002279,8209.0,Russia,RUS,RUS,20210123
0.192529,0.009086,1900.0,Saudi Arabia,SAU,SAU,20210123
0.181698,0.027172,206.0,Senegal,SEN,SEN,20210123
0.044174,0.003805,2916.0,Serbia,SRB,SRB,20210123
0.182086,0.010817,1284.0,Singapore,SGP,SGP,20210123
0.115601,0.005337,3598.0,Slovakia,SVK,SVK,20210123
0.061519,0.006051,1570.0,Slovenia,SVN,SVN,20210123
0.113592,0.003552,8034.0,South Africa,ZAF,ZAF,20210123
0.131147,0.004832,4906.0,South Korea,KOR,KOR,20210123
0.123866,0.002169,23092.0,Spain,ESP,ESP,20210123
0.09736,0.009751,940.0,Sri Lanka,LKA,LKA,20210123
0.182781,0.01181,1120.0,Sudan,SDN,SDN,20210123
0.16945,0.00265,21073.0,Sweden,SWE,SWE,20210123
0.09467,0.004096,5155.0,Switzerland,CHE,CHE,20210123
0.098632,0.002398,15510.0,Taiwan,TWN,TWN,20210123
0.270241,0.024002,361.0,Tanzania,TZA,TZA,20210123
0.126801,0.002662,15627.0,Thailand,THA,THA,20210123
0.175646,0.007956,2302.0,Tunisia,TUN,TUN,20210123
0.092491,0.003107,8703.0,Turkey,TUR,TUR,20210123
0.03845,0.001928,9953.0,Ukraine,UKR,UKR,20210123
0.208124,0.008344,2400.0,United Arab Emirates,ARE,ARE,20210123
0.142667,0.002388,21461.0,United Kingdom,GBR,GBR,20210123
0.100372,0.004757,4012.0,Uruguay,URY,URY,20210123
0.106221,0.013026,561.0,Uzbekistan,UZB,UZB,20210123
0.092505,0.004343,4474.0,Venezuela,VEN,VEN,20210123
0.301632,0.004541,10232.0,Vietnam,VNM,VNM,20210123
0.149869,0.018316,425.0,Yemen,YEM,YEM,20210123
0.203348,0.016973,642.0,Afghanistan,AFG,AFG,20210124
0.134851,0.016608,465.0,Albania,ALB,ALB,20210124
0.192854,0.008906,1988.0,Algeria,DZA,DZA,20210124
0.209646,0.021421,358.0,Angola,AGO,AGO,20210124
0.109949,0.002395,17110.0,Argentina,ARG,ARG,20210124
0.055297,0.01419,246.0,Armenia,ARM,ARM,20210124
0.110264,0.003062,10736.0,Australia,AUS,AUS,20210124
0.081762,0.003672,5604.0,Austria,AUT,AUT,20210124
0.069981,0.011762,466.0,Azerbaijan,AZE,AZE,20210124
0.188762,0.007651,2883.0,Bangladesh,BGD,BGD,20210124
0.019011,0.003526,1512.0,Belarus,BLR,BLR,20210124
0.080587,0.003724,5381.0,Belgium,BEL,BEL,20210124
0.196047,0.035788,129.0,Benin,BEN,BEN,20210124
0.08681,0.004057,4856.0,Bolivia,BOL,BOL,20210124
0.042287,0.006923,855.0,Bosnia and Herzegovina,BIH,BIH,20210124
0.137423,0.001178,85546.0,Brazil,BRA,BRA,20210124
0.073704,0.004866,2983.0,Bulgaria,BGR,BGR,20210124
0.179637,0.024475,224.0,Burkina Faso,BFA,BFA,20210124
0.158983,0.022034,284.0,Cambodia,KHM,KHM,20210124
0.135668,0.01854,344.0,Cameroon,CMR,CMR,20210124
0.120365,0.002428,18105.0,Canada,CAN,CAN,20210124
0.078105,0.002825,9025.0,Chile,CHL,CHL,20210124
0.09682,0.002213,17866.0,Colombia,COL,COL,20210124
0.145025,0.006624,2844.0,Costa Rica,CRI,CRI,20210124
0.233027,0.017852,568.0,C̫te d'Ivoire,CIV,CIV,20210124
0.034321,0.003799,2273.0,Croatia,HRV,HRV,20210124
0.070504,0.003347,5859.0,Czech Republic,CZE,CZE,20210124
0.182639,0.027645,217.0,Democratic Republic of the Congo,COD,COD,20210124
0.184788,0.004062,9168.0,Denmark,DNK,DNK,20210124
0.108291,0.006502,2289.0,Dominican Republic,DOM,DOM,20210124
0.082971,0.003517,6191.0,Ecuador,ECU,ECU,20210124
0.149708,0.00436,6775.0,Egypt,EGY,EGY,20210124
0.106461,0.005749,2891.0,El Salvador,SLV,SLV,20210124
0.194573,0.018383,569.0,Ethiopia,ETH,ETH,20210124
0.193614,0.008058,2428.0,Finland,FIN,FIN,20210124
0.090704,0.001624,31390.0,France,FRA,FRA,20210124
0.095167,0.001608,33291.0,Germany,DEU,DEU,20210124
0.121295,0.008198,1577.0,Ghana,GHA,GHA,20210124
0.065691,0.003736,4439.0,Greece,GRC,GRC,20210124
0.109084,0.005938,2772.0,Guatemala,GTM,GTM,20210124
0.313046,0.03972,141.0,Guinea,GIN,GIN,20210124
0.215129,0.027503,225.0,Haiti,HTI,HTI,20210124
0.077134,0.005764,2138.0,Honduras,HND,HND,20210124
0.118431,0.008459,1492.0,Hong Kong,HKG,HKG,20210124
0.054842,0.002247,10278.0,Hungary,HUN,HUN,20210124
0.186475,0.003012,18842.0,India,IND,IND,20210124
0.164273,0.003284,12937.0,Indonesia,IDN,IDN,20210124
0.126705,0.00646,2680.0,Iraq,IRQ,IRQ,20210124
0.134201,0.004849,5095.0,Ireland,IRL,IRL,20210124
0.090407,0.006176,2195.0,Israel,ISR,ISR,20210124
0.133266,0.001942,30667.0,Italy,ITA,ITA,20210124
0.129575,0.001328,63969.0,Japan,JPN,JPN,20210124
0.122687,0.007626,1863.0,Jordan,JOR,JOR,20210124
0.051124,0.007045,998.0,Kazakhstan,KAZ,KAZ,20210124
0.137149,0.006915,2471.0,Kenya,KEN,KEN,20210124
0.188241,0.018642,439.0,Kuwait,KWT,KWT,20210124
0.07526,0.013002,406.0,Kyrgyzstan,KGZ,KGZ,20210124
0.210237,0.027483,232.0,Laos,LAO,LAO,20210124
0.081304,0.006789,1646.0,Lebanon,LBN,LBN,20210124
0.197167,0.010989,1357.0,Libya,LBY,LBY,20210124
0.154791,0.03281,129.0,Madagascar,MDG,MDG,20210124
0.175752,0.0044,7509.0,Malaysia,MYS,MYS,20210124
0.288178,0.032284,230.0,Mali,MLI,MLI,20210124
0.128826,0.00128,68613.0,Mexico,MEX,MEX,20210124
0.042994,0.00774,664.0,Moldova,MDA,MDA,20210124
0.148362,0.009304,1514.0,Morocco,MAR,MAR,20210124
0.22104,0.015353,717.0,Mozambique,MOZ,MOZ,20210124
0.347297,0.010891,1954.0,Myanmar,MMR,MMR,20210124
0.131904,0.008479,1653.0,Nepal,NPL,NPL,20210124
0.096302,0.002476,14212.0,Netherlands,NLD,NLD,20210124
0.13848,0.005233,4406.0,New Zealand,NZL,NZL,20210124
0.094696,0.007635,1488.0,Nicaragua,NIC,NIC,20210124
0.13662,0.005465,4105.0,Nigeria,NGA,NGA,20210124
0.141957,0.003763,8610.0,Norway,NOR,NOR,20210124
0.163388,0.025091,215.0,Oman,OMN,OMN,20210124
0.165602,0.006342,3644.0,Pakistan,PAK,PAK,20210124
0.142126,0.012903,743.0,Palestine,PSE,PSE,20210124
0.097009,0.007567,1515.0,Panama,PAN,PAN,20210124
0.065578,0.00616,1610.0,Paraguay,PRY,PRY,20210124
0.093191,0.003147,8599.0,Peru,PER,PER,20210124
0.131517,0.003361,10119.0,Philippines,PHL,PHL,20210124
0.070272,0.002664,9204.0,Poland,POL,POL,20210124
0.162459,0.003043,15274.0,Portugal,PRT,PRT,20210124
0.186476,0.006502,3750.0,"Puerto Rico, U.S.",PRI,PRI,20210124
0.163899,0.01835,421.0,Qatar,QAT,QAT,20210124
0.072325,0.003016,7421.0,Romania,ROU,ROU,20210124
0.04147,0.00227,7950.0,Russia,RUS,RUS,20210124
0.201796,0.009413,1857.0,Saudi Arabia,SAU,SAU,20210124
0.170458,0.027312,200.0,Senegal,SEN,SEN,20210124
0.047317,0.003935,2916.0,Serbia,SRB,SRB,20210124
0.183357,0.010946,1272.0,Singapore,SGP,SGP,20210124
0.109334,0.005237,3556.0,Slovakia,SVK,SVK,20210124
0.067228,0.006301,1585.0,Slovenia,SVN,SVN,20210124
0.114877,0.003574,8012.0,South Africa,ZAF,ZAF,20210124
0.134504,0.004912,4834.0,South Korea,KOR,KOR,20210124
0.123508,0.002154,23350.0,Spain,ESP,ESP,20210124
0.106462,0.010025,958.0,Sri Lanka,LKA,LKA,20210124
0.17514,0.01186,1080.0,Sudan,SDN,SDN,20210124
0.168379,0.002661,20824.0,Sweden,SWE,SWE,20210124
0.097244,0.00414,5128.0,Switzerland,CHE,CHE,20210124
0.100624,0.002399,15826.0,Taiwan,TWN,TWN,20210124
0.256127,0.022865,391.0,Tanzania,TZA,TZA,20210124
0.127111,0.002692,15312.0,Thailand,THA,THA,20210124
0.170751,0.007821,2316.0,Tunisia,TUN,TUN,20210124
0.092296,0.00313,8563.0,Turkey,TUR,TUR,20210124
0.041712,0.002018,9856.0,Ukraine,UKR,UKR,20210124
0.204645,0.008272,2412.0,United Arab Emirates,ARE,ARE,20210124
0.144129,0.002419,21083.0,United Kingdom,GBR,GBR,20210124
0.099606,0.004755,3987.0,Uruguay,URY,URY,20210124
0.098529,0.012974,540.0,Uzbekistan,UZB,UZB,20210124
0.090959,0.004315,4467.0,Venezuela,VEN,VEN,20210124
0.297536,0.004515,10293.0,Vietnam,VNM,VNM,20210124
0.148273,0.018088,422.0,Yemen,YEM,YEM,20210124
0.204209,0.017458,633.0,Afghanistan,AFG,AFG,20210125
0.146953,0.017472,468.0,Albania,ALB,ALB,20210125
0.179638,0.008731,1965.0,Algeria,DZA,DZA,20210125
0.193676,0.021172,344.0,Angola,AGO,AGO,20210125
0.109293,0.002386,17142.0,Argentina,ARG,ARG,20210125
0.054583,0.014147,243.0,Armenia,ARM,ARM,20210125
0.110797,0.00308,10617.0,Australia,AUS,AUS,20210125
0.082532,0.003741,5477.0,Austria,AUT,AUT,20210125
0.076042,0.012332,469.0,Azerbaijan,AZE,AZE,20210125
0.190098,0.007633,2912.0,Bangladesh,BGD,BGD,20210125
0.017617,0.003427,1465.0,Belarus,BLR,BLR,20210125
0.077533,0.003693,5296.0,Belgium,BEL,BEL,20210125
0.222437,0.038213,131.0,Benin,BEN,BEN,20210125
0.090479,0.00414,4860.0,Bolivia,BOL,BOL,20210125
0.041453,0.006987,832.0,Bosnia and Herzegovina,BIH,BIH,20210125
0.134494,0.00118,83730.0,Brazil,BRA,BRA,20210125
0.077304,0.005013,2941.0,Bulgaria,BGR,BGR,20210125
0.14048,0.022219,228.0,Burkina Faso,BFA,BFA,20210125
0.162825,0.022249,283.0,Cambodia,KHM,KHM,20210125
0.150694,0.018866,361.0,Cameroon,CMR,CMR,20210125
0.12037,0.002433,17957.0,Canada,CAN,CAN,20210125
0.079943,0.002841,9117.0,Chile,CHL,CHL,20210125
0.096834,0.002221,17753.0,Colombia,COL,COL,20210125
0.143209,0.00671,2750.0,Costa Rica,CRI,CRI,20210125
0.222468,0.017478,578.0,C̫te d'Ivoire,CIV,CIV,20210125
0.033469,0.003798,2220.0,Croatia,HRV,HRV,20210125
0.073123,0.003385,5905.0,Czech Republic,CZE,CZE,20210125
0.200375,0.029616,213.0,Democratic Republic of the Congo,COD,COD,20210125
0.186969,0.004128,8974.0,Denmark,DNK,DNK,20210125
0.103507,0.006467,2222.0,Dominican Republic,DOM,DOM,20210125
0.079974,0.003458,6183.0,Ecuador,ECU,ECU,20210125
0.147149,0.004411,6540.0,Egypt,EGY,EGY,20210125
0.107916,0.005826,2857.0,El Salvador,SLV,SLV,20210125
0.207092,0.018755,599.0,Ethiopia,ETH,ETH,20210125
0.196419,0.008082,2442.0,Finland,FIN,FIN,20210125
0.089029,0.001602,31752.0,France,FRA,FRA,20210125
0.096306,0.001622,33081.0,Germany,DEU,DEU,20210125
0.122581,0.008289,1578.0,Ghana,GHA,GHA,20210125
0.070271,0.00386,4448.0,Greece,GRC,GRC,20210125
0.11125,0.006042,2719.0,Guatemala,GTM,GTM,20210125
0.329306,0.041491,136.0,Guinea,GIN,GIN,20210125
0.229397,0.028258,224.0,Haiti,HTI,HTI,20210125
0.079464,0.005825,2157.0,Honduras,HND,HND,20210125
0.12028,0.008493,1502.0,Hong Kong,HKG,HKG,20210125
0.054273,0.002237,10274.0,Hungary,HUN,HUN,20210125
0.184935,0.003003,19273.0,India,IND,IND,20210125
0.166474,0.003342,12667.0,Indonesia,IDN,IDN,20210125
0.124819,0.006435,2676.0,Iraq,IRQ,IRQ,20210125
0.13812,0.00497,4988.0,Ireland,IRL,IRL,20210125
0.091992,0.006318,2122.0,Israel,ISR,ISR,20210125
0.131266,0.001934,30486.0,Italy,ITA,ITA,20210125
0.127544,0.001324,63549.0,Japan,JPN,JPN,20210125
0.125767,0.00786,1812.0,Jordan,JOR,JOR,20210125
0.043348,0.00662,1014.0,Kazakhstan,KAZ,KAZ,20210125
0.135635,0.006866,2484.0,Kenya,KEN,KEN,20210125
0.188905,0.018564,443.0,Kuwait,KWT,KWT,20210125
0.06815,0.0127,395.0,Kyrgyzstan,KGZ,KGZ,20210125
0.213787,0.02738,237.0,Laos,LAO,LAO,20210125
0.083915,0.006791,1666.0,Lebanon,LBN,LBN,20210125
0.179932,0.010643,1346.0,Libya,LBY,LBY,20210125
0.158529,0.031983,139.0,Madagascar,MDG,MDG,20210125
0.177059,0.004443,7408.0,Malaysia,MYS,MYS,20210125
0.289127,0.032127,222.0,Mali,MLI,MLI,20210125
0.129191,0.001276,69152.0,Mexico,MEX,MEX,20210125
0.039178,0.007458,660.0,Moldova,MDA,MDA,20210125
0.148174,0.009236,1531.0,Morocco,MAR,MAR,20210125
0.226547,0.015319,733.0,Mozambique,MOZ,MOZ,20210125
0.361687,0.010909,1979.0,Myanmar,MMR,MMR,20210125
0.12776,0.008456,1628.0,Nepal,NPL,NPL,20210125
0.094464,0.002473,13988.0,Netherlands,NLD,NLD,20210125
0.140405,0.005151,4601.0,New Zealand,NZL,NZL,20210125
0.093826,0.007697,1451.0,Nicaragua,NIC,NIC,20210125
0.133744,0.005399,4117.0,Nigeria,NGA,NGA,20210125
0.142875,0.003757,8669.0,Norway,NOR,NOR,20210125
0.158454,0.025256,207.0,Oman,OMN,OMN,20210125
0.164786,0.006291,3739.0,Pakistan,PAK,PAK,20210125
0.140561,0.012917,735.0,Palestine,PSE,PSE,20210125
0.098299,0.007652,1501.0,Panama,PAN,PAN,20210125
0.059489,0.005856,1632.0,Paraguay,PRY,PRY,20210125
0.094626,0.003149,8698.0,Peru,PER,PER,20210125
0.131911,0.003366,10141.0,Philippines,PHL,PHL,20210125
0.068493,0.002647,9114.0,Poland,POL,POL,20210125
0.162278,0.003062,15087.0,Portugal,PRT,PRT,20210125
0.186429,0.00631,3854.0,"Puerto Rico, U.S.",PRI,PRI,20210125
0.147771,0.017579,426.0,Qatar,QAT,QAT,20210125
0.06983,0.003001,7272.0,Romania,ROU,ROU,20210125
0.041261,0.002284,7813.0,Russia,RUS,RUS,20210125
0.201801,0.009443,1847.0,Saudi Arabia,SAU,SAU,20210125
0.181384,0.028594,194.0,Senegal,SEN,SEN,20210125
0.047029,0.003916,2929.0,Serbia,SRB,SRB,20210125
0.188296,0.011141,1260.0,Singapore,SGP,SGP,20210125
0.109092,0.005232,3554.0,Slovakia,SVK,SVK,20210125
0.069693,0.006412,1582.0,Slovenia,SVN,SVN,20210125
0.11644,0.003649,7759.0,South Africa,ZAF,ZAF,20210125
0.137854,0.004971,4842.0,South Korea,KOR,KOR,20210125
0.121741,0.00213,23585.0,Spain,ESP,ESP,20210125
0.100113,0.009816,953.0,Sri Lanka,LKA,LKA,20210125
0.165846,0.011622,1059.0,Sudan,SDN,SDN,20210125
0.167187,0.002653,20759.0,Sweden,SWE,SWE,20210125
0.096899,0.00416,5061.0,Switzerland,CHE,CHE,20210125
0.101666,0.002384,16147.0,Taiwan,TWN,TWN,20210125
0.230923,0.02135,419.0,Tanzania,TZA,TZA,20210125
0.12494,0.002703,14979.0,Thailand,THA,THA,20210125
0.182597,0.007935,2359.0,Tunisia,TUN,TUN,20210125
0.092395,0.003143,8497.0,Turkey,TUR,TUR,20210125
0.043299,0.002075,9669.0,Ukraine,UKR,UKR,20210125
0.212531,0.008344,2443.0,United Arab Emirates,ARE,ARE,20210125
0.145219,0.002439,20889.0,United Kingdom,GBR,GBR,20210125
0.102287,0.00483,3978.0,Uruguay,URY,URY,20210125
0.094461,0.01265,549.0,Uzbekistan,UZB,UZB,20210125
0.092519,0.0044,4358.0,Venezuela,VEN,VEN,20210125
0.297288,0.004479,10446.0,Vietnam,VNM,VNM,20210125
0.145128,0.017502,439.0,Yemen,YEM,YEM,20210125
0.200674,0.017386,620.0,Afghanistan,AFG,AFG,20210126
0.128587,0.016809,458.0,Albania,ALB,ALB,20210126
0.179657,0.008693,1989.0,Algeria,DZA,DZA,20210126
0.194589,0.021392,338.0,Angola,AGO,AGO,20210126
0.108894,0.002382,17115.0,Argentina,ARG,ARG,20210126
0.045505,0.013292,231.0,Armenia,ARM,ARM,20210126
0.111001,0.003083,10430.0,Australia,AUS,AUS,20210126
0.081063,0.003721,5426.0,Austria,AUT,AUT,20210126
0.076201,0.012639,450.0,Azerbaijan,AZE,AZE,20210126
0.191809,0.007619,2950.0,Bangladesh,BGD,BGD,20210126
0.020854,0.003808,1404.0,Belarus,BLR,BLR,20210126
0.077275,0.003674,5333.0,Belgium,BEL,BEL,20210126
0.248897,0.040202,129.0,Benin,BEN,BEN,20210126
0.094746,0.00424,4871.0,Bolivia,BOL,BOL,20210126
0.044784,0.007305,826.0,Bosnia and Herzegovina,BIH,BIH,20210126
0.133831,0.00119,81936.0,Brazil,BRA,BRA,20210126
0.075292,0.004849,2969.0,Bulgaria,BGR,BGR,20210126
0.161747,0.024711,209.0,Burkina Faso,BFA,BFA,20210126
0.149373,0.021629,279.0,Cambodia,KHM,KHM,20210126
0.163569,0.018642,387.0,Cameroon,CMR,CMR,20210126
0.122219,0.002472,17880.0,Canada,CAN,CAN,20210126
0.080659,0.002823,9312.0,Chile,CHL,CHL,20210126
0.097756,0.002213,18039.0,Colombia,COL,COL,20210126
0.139691,0.006723,2687.0,Costa Rica,CRI,CRI,20210126
0.230039,0.01716,607.0,C̫te d'Ivoire,CIV,CIV,20210126
0.029407,0.003666,2138.0,Croatia,HRV,HRV,20210126
0.067211,0.00327,5858.0,Czech Republic,CZE,CZE,20210126
0.16824,0.027398,223.0,Democratic Republic of the Congo,COD,COD,20210126
0.189758,0.004199,8768.0,Denmark,DNK,DNK,20210126
0.099184,0.006438,2164.0,Dominican Republic,DOM,DOM,20210126
0.077818,0.00342,6171.0,Ecuador,ECU,ECU,20210126
0.148378,0.004459,6453.0,Egypt,EGY,EGY,20210126
0.108327,0.005919,2762.0,El Salvador,SLV,SLV,20210126
0.19844,0.017973,655.0,Ethiopia,ETH,ETH,20210126
0.187589,0.007895,2463.0,Finland,FIN,FIN,20210126
0.090321,0.001606,31965.0,France,FRA,FRA,20210126
0.094513,0.001615,32795.0,Germany,DEU,DEU,20210126
0.135868,0.008451,1664.0,Ghana,GHA,GHA,20210126
0.068238,0.003774,4517.0,Greece,GRC,GRC,20210126
0.106035,0.005975,2678.0,Guatemala,GTM,GTM,20210126
0.334839,0.043892,124.0,Guinea,GIN,GIN,20210126
0.246938,0.029677,218.0,Haiti,HTI,HTI,20210126
0.075966,0.005709,2151.0,Honduras,HND,HND,20210126
0.131745,0.008815,1465.0,Hong Kong,HKG,HKG,20210126
0.055791,0.002284,10119.0,Hungary,HUN,HUN,20210126
0.185464,0.002979,19598.0,India,IND,IND,20210126
0.167287,0.003367,12548.0,Indonesia,IDN,IDN,20210126
0.137163,0.006743,2608.0,Iraq,IRQ,IRQ,20210126
0.138478,0.005046,4865.0,Ireland,IRL,IRL,20210126
0.093277,0.006438,2058.0,Israel,ISR,ISR,20210126
0.131037,0.00194,30277.0,Italy,ITA,ITA,20210126
0.126638,0.001324,63124.0,Japan,JPN,JPN,20210126
0.121877,0.007911,1750.0,Jordan,JOR,JOR,20210126
0.04282,0.00661,1009.0,Kazakhstan,KAZ,KAZ,20210126
0.138579,0.006896,2510.0,Kenya,KEN,KEN,20210126
0.198048,0.0194,413.0,Kuwait,KWT,KWT,20210126
0.074415,0.013347,382.0,Kyrgyzstan,KGZ,KGZ,20210126
0.218227,0.027643,235.0,Laos,LAO,LAO,20210126
0.085645,0.006952,1621.0,Lebanon,LBN,LBN,20210126
0.169793,0.01058,1291.0,Libya,LBY,LBY,20210126
0.147827,0.031391,137.0,Madagascar,MDG,MDG,20210126
0.181062,0.004517,7281.0,Malaysia,MYS,MYS,20210126
0.237086,0.029342,226.0,Mali,MLI,MLI,20210126
0.129204,0.001275,69223.0,Mexico,MEX,MEX,20210126
0.033765,0.006962,649.0,Moldova,MDA,MDA,20210126
0.148451,0.009175,1542.0,Morocco,MAR,MAR,20210126
0.213414,0.014947,743.0,Mozambique,MOZ,MOZ,20210126
0.369029,0.010944,1978.0,Myanmar,MMR,MMR,20210126
0.138388,0.008819,1628.0,Nepal,NPL,NPL,20210126
0.093312,0.002502,13518.0,Netherlands,NLD,NLD,20210126
0.137404,0.005078,4643.0,New Zealand,NZL,NZL,20210126
0.091683,0.00752,1489.0,Nicaragua,NIC,NIC,20210126
0.132336,0.005341,4152.0,Nigeria,NGA,NGA,20210126
0.137361,0.003677,8767.0,Norway,NOR,NOR,20210126
0.163654,0.02556,208.0,Oman,OMN,OMN,20210126
0.174072,0.00641,3773.0,Pakistan,PAK,PAK,20210126
0.142727,0.013073,730.0,Palestine,PSE,PSE,20210126
0.103639,0.007909,1469.0,Panama,PAN,PAN,20210126
0.05992,0.005878,1629.0,Paraguay,PRY,PRY,20210126
