,Country,Month,Day,Date
13668,Indonesia,February,17,20210217
13669,Indonesia,February,18,20210218
13670,Indonesia,February,19,20210219
13671,Indonesia,February,20,20210220
13672,Indonesia,February,21,20210221
13673,Indonesia,February,22,20210222
13674,Indonesia,February,23,20210223
13675,Indonesia,February,24,20210224
13676,Indonesia,February,25,20210225
13677,Indonesia,February,26,20210226
13678,Indonesia,February,27,20210227
13679,Indonesia,February,28,20210228
13680,Iraq,May,1,20200501
13681,Iraq,May,2,20200502
13682,Iraq,May,3,20200503
13683,Iraq,May,4,20200504
13684,Iraq,May,5,20200505
13685,Iraq,May,6,20200506
13686,Iraq,May,7,20200507
13687,Iraq,May,8,20200508
13688,Iraq,May,9,20200509
13689,Iraq,May,10,20200510
13690,Iraq,May,11,20200511
13691,Iraq,May,12,20200512
13692,Iraq,May,13,20200513
13693,Iraq,May,14,20200514
13694,Iraq,May,15,20200515
13695,Iraq,May,16,20200516
13696,Iraq,May,17,20200517
13697,Iraq,May,18,20200518
13698,Iraq,May,19,20200519
13699,Iraq,May,20,20200520
13700,Iraq,May,21,20200521
13701,Iraq,May,22,20200522
13702,Iraq,May,23,20200523
13703,Iraq,May,24,20200524
13704,Iraq,May,25,20200525
13705,Iraq,May,26,20200526
13706,Iraq,May,27,20200527
13707,Iraq,May,28,20200528
13708,Iraq,May,29,20200529
13709,Iraq,May,30,20200530
13710,Iraq,May,31,20200531
13711,Iraq,June,1,20200601
13712,Iraq,June,2,20200602
13713,Iraq,June,3,20200603
13714,Iraq,June,4,20200604
13715,Iraq,June,5,20200605
13716,Iraq,June,6,20200606
13717,Iraq,June,7,20200607
13718,Iraq,June,8,20200608
13719,Iraq,June,9,20200609
13720,Iraq,June,10,20200610
13721,Iraq,June,11,20200611
13722,Iraq,June,12,20200612
13723,Iraq,June,13,20200613
13724,Iraq,June,14,20200614
13725,Iraq,June,15,20200615
13726,Iraq,June,16,20200616
13727,Iraq,June,17,20200617
13728,Iraq,June,18,20200618
13729,Iraq,June,19,20200619
13730,Iraq,June,20,20200620
13731,Iraq,June,21,20200621
13732,Iraq,June,22,20200622
13733,Iraq,June,23,20200623
13734,Iraq,June,24,20200624
13735,Iraq,June,25,20200625
13736,Iraq,June,26,20200626
13737,Iraq,June,27,20200627
13738,Iraq,June,28,20200628
13739,Iraq,June,29,20200629
13740,Iraq,June,30,20200630
13741,Iraq,July,1,20200701
13742,Iraq,July,2,20200702
13743,Iraq,July,3,20200703
13744,Iraq,July,4,20200704
13745,Iraq,July,5,20200705
13746,Iraq,July,6,20200706
13747,Iraq,July,7,20200707
13748,Iraq,July,8,20200708
13749,Iraq,July,9,20200709
13750,Iraq,July,10,20200710
13751,Iraq,July,11,20200711
13752,Iraq,July,12,20200712
13753,Iraq,July,13,20200713
13754,Iraq,July,14,20200714
13755,Iraq,July,15,20200715
13756,Iraq,July,16,20200716
13757,Iraq,July,17,20200717
13758,Iraq,July,18,20200718
13759,Iraq,July,19,20200719
13760,Iraq,July,20,20200720
13761,Iraq,July,21,20200721
13762,Iraq,July,22,20200722
13763,Iraq,July,23,20200723
13764,Iraq,July,24,20200724
13765,Iraq,July,25,20200725
13766,Iraq,July,26,20200726
13767,Iraq,July,27,20200727
13768,Iraq,July,28,20200728
13769,Iraq,July,29,20200729
13770,Iraq,July,30,20200730
13771,Iraq,July,31,20200731
13772,Iraq,August,1,20200801
13773,Iraq,August,2,20200802
13774,Iraq,August,3,20200803
13775,Iraq,August,4,20200804
13776,Iraq,August,5,20200805
13777,Iraq,August,6,20200806
13778,Iraq,August,7,20200807
13779,Iraq,August,8,20200808
13780,Iraq,August,9,20200809
13781,Iraq,August,10,20200810
13782,Iraq,August,11,20200811
13783,Iraq,August,12,20200812
13784,Iraq,August,13,20200813
13785,Iraq,August,14,20200814
13786,Iraq,August,15,20200815
13787,Iraq,August,16,20200816
13788,Iraq,August,17,20200817
13789,Iraq,August,18,20200818
13790,Iraq,August,19,20200819
13791,Iraq,August,20,20200820
13792,Iraq,August,21,20200821
13793,Iraq,August,22,20200822
13794,Iraq,August,23,20200823
13795,Iraq,August,24,20200824
13796,Iraq,August,25,20200825
13797,Iraq,August,26,20200826
13798,Iraq,August,27,20200827
13799,Iraq,August,28,20200828
13800,Iraq,August,29,20200829
13801,Iraq,August,30,20200830
13802,Iraq,August,31,20200831
13803,Iraq,September,1,20200901
13804,Iraq,September,2,20200902
13805,Iraq,September,3,20200903
13806,Iraq,September,4,20200904
13807,Iraq,September,5,20200905
13808,Iraq,September,6,20200906
13809,Iraq,September,7,20200907
13810,Iraq,September,8,20200908
13811,Iraq,September,9,20200909
13812,Iraq,September,10,20200910
13813,Iraq,September,11,20200911
13814,Iraq,September,12,20200912
13815,Iraq,September,13,20200913
13816,Iraq,September,14,20200914
13817,Iraq,September,15,20200915
13818,Iraq,September,16,20200916
13819,Iraq,September,17,20200917
13820,Iraq,September,18,20200918
13821,Iraq,September,19,20200919
13822,Iraq,September,20,20200920
13823,Iraq,September,21,20200921
13824,Iraq,September,22,20200922
13825,Iraq,September,23,20200923
13826,Iraq,September,24,20200924
13827,Iraq,September,25,20200925
13828,Iraq,September,26,20200926
13829,Iraq,September,27,20200927
13830,Iraq,September,28,20200928
13831,Iraq,September,29,20200929
13832,Iraq,September,30,20200930
13833,Iraq,October,1,20201001
13834,Iraq,October,2,20201002
13835,Iraq,October,3,20201003
13836,Iraq,October,4,20201004
13837,Iraq,October,5,20201005
13838,Iraq,October,6,20201006
13839,Iraq,October,7,20201007
13840,Iraq,October,8,20201008
13841,Iraq,October,9,20201009
13842,Iraq,October,10,20201010
13843,Iraq,October,11,20201011
13844,Iraq,October,12,20201012
13845,Iraq,October,13,20201013
13846,Iraq,October,14,20201014
13847,Iraq,October,15,20201015
13848,Iraq,October,16,20201016
13849,Iraq,October,17,20201017
13850,Iraq,October,18,20201018
13851,Iraq,October,19,20201019
13852,Iraq,October,20,20201020
13853,Iraq,October,21,20201021
13854,Iraq,October,22,20201022
13855,Iraq,October,23,20201023
13856,Iraq,October,24,20201024
13857,Iraq,October,25,20201025
13858,Iraq,October,26,20201026
13859,Iraq,October,27,20201027
13860,Iraq,October,28,20201028
13861,Iraq,October,29,20201029
13862,Iraq,October,30,20201030
13863,Iraq,October,31,20201031
13864,Iraq,November,1,20201101
13865,Iraq,November,2,20201102
13866,Iraq,November,3,20201103
13867,Iraq,November,4,20201104
13868,Iraq,November,5,20201105
13869,Iraq,November,6,20201106
13870,Iraq,November,7,20201107
13871,Iraq,November,8,20201108
13872,Iraq,November,9,20201109
13873,Iraq,November,10,20201110
13874,Iraq,November,11,20201111
13875,Iraq,November,12,20201112
13876,Iraq,November,13,20201113
13877,Iraq,November,14,20201114
13878,Iraq,November,15,20201115
13879,Iraq,November,16,20201116
13880,Iraq,November,17,20201117
13881,Iraq,November,18,20201118
13882,Iraq,November,19,20201119
13883,Iraq,November,20,20201120
13884,Iraq,November,21,20201121
13885,Iraq,November,22,20201122
13886,Iraq,November,23,20201123
13887,Iraq,November,24,20201124
13888,Iraq,November,25,20201125
13889,Iraq,November,26,20201126
13890,Iraq,November,27,20201127
13891,Iraq,November,28,20201128
13892,Iraq,November,29,20201129
13893,Iraq,November,30,20201130
13894,Iraq,December,1,20201201
13895,Iraq,December,2,20201202
13896,Iraq,December,3,20201203
13897,Iraq,December,4,20201204
13898,Iraq,December,5,20201205
13899,Iraq,December,6,20201206
13900,Iraq,December,7,20201207
13901,Iraq,December,8,20201208
13902,Iraq,December,9,20201209
13903,Iraq,December,10,20201210
13904,Iraq,December,11,20201211
13905,Iraq,December,12,20201212
13906,Iraq,December,13,20201213
13907,Iraq,December,14,20201214
13908,Iraq,December,15,20201215
13909,Iraq,December,16,20201216
13910,Iraq,December,17,20201217
13911,Iraq,December,18,20201218
13912,Iraq,December,19,20201219
13913,Iraq,December,20,20201220
13914,Iraq,December,21,20201221
13915,Iraq,December,22,20201222
13916,Iraq,December,23,20201223
13917,Iraq,December,24,20201224
13918,Iraq,December,25,20201225
13919,Iraq,December,26,20201226
13920,Iraq,December,27,20201227
13921,Iraq,December,28,20201228
13922,Iraq,December,29,20201229
13923,Iraq,December,30,20201230
13924,Iraq,December,31,20201231
13925,Iraq,January,1,20210101
13926,Iraq,January,2,20210102
13927,Iraq,January,3,20210103
13928,Iraq,January,4,20210104
13929,Iraq,January,5,20210105
13930,Iraq,January,6,20210106
13931,Iraq,January,7,20210107
13932,Iraq,January,8,20210108
13933,Iraq,January,9,20210109
13934,Iraq,January,10,20210110
13935,Iraq,January,11,20210111
13936,Iraq,January,12,20210112
13937,Iraq,January,13,20210113
13938,Iraq,January,14,20210114
13939,Iraq,January,15,20210115
13940,Iraq,January,16,20210116
13941,Iraq,January,17,20210117
13942,Iraq,January,18,20210118
13943,Iraq,January,19,20210119
13944,Iraq,January,20,20210120
13945,Iraq,January,21,20210121
13946,Iraq,January,22,20210122
13947,Iraq,January,23,20210123
13948,Iraq,January,24,20210124
13949,Iraq,January,25,20210125
13950,Iraq,January,26,20210126
13951,Iraq,January,27,20210127
13952,Iraq,January,28,20210128
13953,Iraq,January,29,20210129
13954,Iraq,January,30,20210130
13955,Iraq,January,31,20210131
13956,Iraq,February,1,20210201
13957,Iraq,February,2,20210202
13958,Iraq,February,3,20210203
13959,Iraq,February,4,20210204
13960,Iraq,February,5,20210205
13961,Iraq,February,6,20210206
13962,Iraq,February,7,20210207
13963,Iraq,February,8,20210208
13964,Iraq,February,9,20210209
13965,Iraq,February,10,20210210
13966,Iraq,February,11,20210211
13967,Iraq,February,12,20210212
13968,Iraq,February,13,20210213
13969,Iraq,February,14,20210214
13970,Iraq,February,15,20210215
13971,Iraq,February,16,20210216
13972,Iraq,February,17,20210217
13973,Iraq,February,18,20210218
13974,Iraq,February,19,20210219
13975,Iraq,February,20,20210220
13976,Iraq,February,21,20210221
13977,Iraq,February,22,20210222
13978,Iraq,February,23,20210223
13979,Iraq,February,24,20210224
13980,Iraq,February,25,20210225
13981,Iraq,February,26,20210226
13982,Iraq,February,27,20210227
13983,Iraq,February,28,20210228
13984,Ireland,May,1,20200501
13985,Ireland,May,2,20200502
13986,Ireland,May,3,20200503
13987,Ireland,May,4,20200504
13988,Ireland,May,5,20200505
13989,Ireland,May,6,20200506
13990,Ireland,May,7,20200507
13991,Ireland,May,8,20200508
13992,Ireland,May,9,20200509
13993,Ireland,May,10,20200510
13994,Ireland,May,11,20200511
13995,Ireland,May,12,20200512
13996,Ireland,May,13,20200513
13997,Ireland,May,14,20200514
13998,Ireland,May,15,20200515
13999,Ireland,May,16,20200516
14000,Ireland,May,17,20200517
14001,Ireland,May,18,20200518
14002,Ireland,May,19,20200519
14003,Ireland,May,20,20200520
14004,Ireland,May,21,20200521
14005,Ireland,May,22,20200522
14006,Ireland,May,23,20200523
14007,Ireland,May,24,20200524
14008,Ireland,May,25,20200525
14009,Ireland,May,26,20200526
14010,Ireland,May,27,20200527
14011,Ireland,May,28,20200528
14012,Ireland,May,29,20200529
14013,Ireland,May,30,20200530
14014,Ireland,May,31,20200531
14015,Ireland,June,1,20200601
14016,Ireland,June,2,20200602
14017,Ireland,June,3,20200603
14018,Ireland,June,4,20200604
14019,Ireland,June,5,20200605
14020,Ireland,June,6,20200606
14021,Ireland,June,7,20200607
14022,Ireland,June,8,20200608
14023,Ireland,June,9,20200609
14024,Ireland,June,10,20200610
14025,Ireland,June,11,20200611
14026,Ireland,June,12,20200612
14027,Ireland,June,13,20200613
14028,Ireland,June,14,20200614
14029,Ireland,June,15,20200615
14030,Ireland,June,16,20200616
14031,Ireland,June,17,20200617
14032,Ireland,June,18,20200618
14033,Ireland,June,19,20200619
14034,Ireland,June,20,20200620
14035,Ireland,June,21,20200621
14036,Ireland,June,22,20200622
14037,Ireland,June,23,20200623
14038,Ireland,June,24,20200624
14039,Ireland,June,25,20200625
14040,Ireland,June,26,20200626
14041,Ireland,June,27,20200627
14042,Ireland,June,28,20200628
14043,Ireland,June,29,20200629
14044,Ireland,June,30,20200630
14045,Ireland,July,1,20200701
14046,Ireland,July,2,20200702
14047,Ireland,July,3,20200703
14048,Ireland,July,4,20200704
14049,Ireland,July,5,20200705
14050,Ireland,July,6,20200706
14051,Ireland,July,7,20200707
14052,Ireland,July,8,20200708
14053,Ireland,July,9,20200709
14054,Ireland,July,10,20200710
14055,Ireland,July,11,20200711
14056,Ireland,July,12,20200712
14057,Ireland,July,13,20200713
14058,Ireland,July,14,20200714
14059,Ireland,July,15,20200715
14060,Ireland,July,16,20200716
14061,Ireland,July,17,20200717
14062,Ireland,July,18,20200718
14063,Ireland,July,19,20200719
14064,Ireland,July,20,20200720
14065,Ireland,July,21,20200721
14066,Ireland,July,22,20200722
14067,Ireland,July,23,20200723
14068,Ireland,July,24,20200724
14069,Ireland,July,25,20200725
14070,Ireland,July,26,20200726
14071,Ireland,July,27,20200727
14072,Ireland,July,28,20200728
14073,Ireland,July,29,20200729
14074,Ireland,July,30,20200730
14075,Ireland,July,31,20200731
14076,Ireland,August,1,20200801
14077,Ireland,August,2,20200802
14078,Ireland,August,3,20200803
14079,Ireland,August,4,20200804
14080,Ireland,August,5,20200805
14081,Ireland,August,6,20200806
14082,Ireland,August,7,20200807
14083,Ireland,August,8,20200808
14084,Ireland,August,9,20200809
14085,Ireland,August,10,20200810
14086,Ireland,August,11,20200811
14087,Ireland,August,12,20200812
14088,Ireland,August,13,20200813
14089,Ireland,August,14,20200814
14090,Ireland,August,15,20200815
14091,Ireland,August,16,20200816
14092,Ireland,August,17,20200817
14093,Ireland,August,18,20200818
14094,Ireland,August,19,20200819
14095,Ireland,August,20,20200820
14096,Ireland,August,21,20200821
14097,Ireland,August,22,20200822
14098,Ireland,August,23,20200823
14099,Ireland,August,24,20200824
14100,Ireland,August,25,20200825
14101,Ireland,August,26,20200826
14102,Ireland,August,27,20200827
14103,Ireland,August,28,20200828
14104,Ireland,August,29,20200829
14105,Ireland,August,30,20200830
14106,Ireland,August,31,20200831
14107,Ireland,September,1,20200901
14108,Ireland,September,2,20200902
14109,Ireland,September,3,20200903
14110,Ireland,September,4,20200904
14111,Ireland,September,5,20200905
14112,Ireland,September,6,20200906
14113,Ireland,September,7,20200907
14114,Ireland,September,8,20200908
14115,Ireland,September,9,20200909
14116,Ireland,September,10,20200910
14117,Ireland,September,11,20200911
14118,Ireland,September,12,20200912
14119,Ireland,September,13,20200913
14120,Ireland,September,14,20200914
14121,Ireland,September,15,20200915
14122,Ireland,September,16,20200916
14123,Ireland,September,17,20200917
14124,Ireland,September,18,20200918
14125,Ireland,September,19,20200919
14126,Ireland,September,20,20200920
14127,Ireland,September,21,20200921
14128,Ireland,September,22,20200922
14129,Ireland,September,23,20200923
14130,Ireland,September,24,20200924
14131,Ireland,September,25,20200925
14132,Ireland,September,26,20200926
14133,Ireland,September,27,20200927
14134,Ireland,September,28,20200928
14135,Ireland,September,29,20200929
14136,Ireland,September,30,20200930
14137,Ireland,October,1,20201001
14138,Ireland,October,2,20201002
14139,Ireland,October,3,20201003
14140,Ireland,October,4,20201004
14141,Ireland,October,5,20201005
14142,Ireland,October,6,20201006
14143,Ireland,October,7,20201007
14144,Ireland,October,8,20201008
14145,Ireland,October,9,20201009
14146,Ireland,October,10,20201010
14147,Ireland,October,11,20201011
14148,Ireland,October,12,20201012
